timestamp,x,y,z
0,3.13,-8.68,-0.66
10,3.44,-8.87,-0.55
20,3.71,-8.91,-0.59
30,3.54,-8.71,-0.72
40,3.18,-8.21,-1.0
50,2.8,-7.73,-1.06
60,2.54,-7.19,-1.19
70,2.55,-6.75,-1.31
80,2.6,-6.52,-1.33
90,2.95,-6.47,-1.19
100,3.31,-6.46,-0.91
110,3.82,-6.48,-0.71
120,4.11,-6.58,-0.67
130,4.22,-6.76,-0.8
140,4.54,-6.94,-0.96
150,4.82,-7.12,-0.96
160,5.18,-7.3,-0.86
170,5.45,-7.46,-0.8
180,5.65,-7.51,-0.59
190,5.83,-7.36,-0.32
200,5.89,-7.23,-0.26
210,6.09,-7.12,-0.24
220,6.39,-7.12,-0.32
230,6.71,-7.1,-0.43
240,6.99,-6.92,-0.39
250,6.96,-6.64,-0.4
260,7.0,-6.37,-0.47
270,7.16,-6.17,-0.54
280,7.57,-6.11,-0.82
290,8.26,-5.98,-1.37
300,9.3,-5.83,-1.84
310,10.42,-5.61,-2.28
320,11.62,-5.47,-2.47
330,12.47,-5.34,-2.13
340,12.85,-4.97,-1.8
350,13.21,-4.29,-1.6
360,13.24,-3.45,-1.34
370,13.22,-2.43,-1.17
380,12.82,-1.52,-1.29
390,12.13,-0.59,-1.49
400,11.17,0.37,-1.5
410,10.24,1.16,-1.52
420,9.46,1.89,-1.53
430,8.87,2.43,-1.63
440,8.97,2.72,-1.92
450,9.35,2.77,-2.38
460,9.69,2.93,-2.66
470,10.26,3.05,-2.63
480,11.23,3.02,-2.31
490,12.07,3.1,-1.89
500,12.68,3.18,-1.73
510,13.19,3.23,-1.89
520,13.5,3.25,-2.15
530,13.35,3.25,-2.07
540,12.89,3.22,-1.87
550,12.32,3.21,-1.56
560,11.74,3.34,-1.55
570,11.15,3.58,-1.54
580,10.64,3.65,-1.59
590,10.31,3.73,-1.68
600,10.12,3.86,-1.79
610,10.12,3.94,-2.01
620,10.32,3.99,-2.16
630,10.55,3.98,-2.15
640,10.73,3.94,-2.1
650,10.86,3.84,-2.04
660,10.88,3.73,-2.03
670,10.88,3.65,-2.04
680,10.97,3.6,-2.06
690,11.2,3.55,-2.11
700,11.46,3.66,-2.01
710,11.78,3.73,-1.89
720,12.04,3.6,-1.8
730,12.05,3.34,-1.67
740,11.95,3.02,-1.56
750,11.76,2.66,-1.48
760,11.61,2.39,-1.44
770,11.48,2.23,-1.47
780,11.5,2.04,-1.52
790,11.43,1.79,-1.57
800,11.29,1.41,-1.59
810,11.09,1.0,-1.46
820,10.96,0.63,-1.27
830,10.84,0.32,-1.15
840,10.87,-0.07,-1.24
850,10.92,-0.39,-1.21
860,10.88,-0.65,-1.22
870,10.65,-0.92,-1.17
880,10.31,-1.24,-1.19
890,10.13,-1.65,-1.17
900,10.0,-1.99,-1.18
910,10.01,-2.26,-1.23
920,10.0,-2.54,-1.22
930,10.04,-2.84,-1.23
940,10.07,-3.13,-1.13
950,9.93,-3.35,-1.11
960,9.72,-3.63,-1.07
970,9.38,-3.85,-1.09
980,9.12,-4.13,-1.11
990,8.92,-4.43,-1.12
1000,8.84,-4.7,-1.19
