timestamp,x,y,z
0,1.77,-9.17,-0.08
10,1.81,-8.91,0.0
20,1.7,-9.13,-0.17
30,2.2,-9.61,-0.21
40,2.38,-10.01,-0.01
50,2.55,-9.98,-0.32
60,2.6,-9.93,-0.13
70,2.38,-9.94,-0.28
80,2.32,-9.9,-0.32
90,2.6,-9.84,-0.36
100,2.85,-9.91,-0.34
110,2.99,-10.11,-0.21
120,3.0,-10.25,-0.13
130,2.82,-10.24,-0.0
140,2.73,-10.17,0.13
150,2.77,-10.12,0.22
160,2.74,-10.18,0.31
170,2.55,-10.01,0.26
180,2.48,-9.85,0.17
190,2.33,-9.79,0.14
200,2.22,-9.81,0.18
210,2.26,-9.77,0.26
220,2.12,-9.84,0.33
230,2.54,-9.77,0.34
240,2.33,-9.65,0.44
250,2.34,-9.5,0.28
260,2.21,-9.46,0.28
270,2.02,-9.47,0.14
280,1.95,-9.45,-0.05
290,1.78,-9.39,-0.11
300,1.61,-9.27,-0.23
310,1.55,-9.09,-0.15
320,1.44,-8.91,-0.15
330,1.56,-8.86,-0.36
340,1.71,-8.81,-0.4
350,2.05,-8.72,-0.74
360,2.28,-8.7,-0.82
370,2.64,-8.63,-0.68
380,2.69,-8.59,-0.42
390,2.76,-8.5,-0.42
400,3.32,-8.58,-0.66
410,4.13,-8.27,-0.6
420,3.71,-8.18,-0.61
430,3.64,-8.43,-0.7
440,3.64,-8.57,-0.83
450,3.85,-8.48,-0.54
460,3.68,-8.38,-0.34
470,3.64,-8.34,-0.42
480,3.62,-8.37,-0.28
490,3.76,-8.31,-0.41
500,4.03,-8.29,-0.45
510,4.39,-8.29,-0.44
520,4.85,-8.34,-0.36
530,5.37,-8.42,-0.44
540,5.84,-8.47,-0.51
550,6.24,-8.54,-0.69
560,6.68,-8.66,-0.96
570,7.12,-8.78,-1.27
580,7.32,-8.72,-1.48
590,7.33,-8.43,-1.5
600,7.49,-7.99,-1.67
610,7.62,-7.51,-1.7
620,8.02,-7.14,-1.77
630,8.51,-6.86,-1.89
640,8.8,-6.38,-1.96
650,8.64,-5.68,-1.98
660,8.38,-5.09,-2.11
670,8.38,-4.84,-2.07
680,8.03,-4.59,-2.11
690,7.73,-4.0,-2.07
700,7.68,-2.92,-2.07
710,7.93,-1.67,-2.19
720,8.5,-0.54,-2.17
730,8.92,0.1,-1.51
740,9.08,0.45,-0.89
750,8.55,0.9,-0.57
760,8.06,1.64,-0.61
770,8.02,2.4,-1.11
780,8.83,3.13,-1.28
790,9.76,4.07,-1.16
800,10.64,4.81,-0.75
810,11.19,5.27,-0.47
820,11.65,5.33,-0.68
830,11.76,5.26,-1.21
840,11.6,5.63,-1.78
850,12.46,5.69,-2.17
860,12.95,6.25,-2.36
870,13.04,6.47,-2.27
880,12.21,6.54,-2.12
890,11.49,6.34,-2.34
900,10.51,6.22,-2.53
910,9.54,6.04,-2.64
920,8.98,5.92,-2.61
930,8.59,6.03,-2.51
940,8.61,5.98,-2.55
950,9.03,5.82,-2.47
960,9.41,5.88,-2.39
970,9.62,5.95,-2.23
980,9.78,5.94,-1.99
990,9.79,5.91,-1.77
1000,9.76,5.95,-1.67
