timestamp,x,y,z
0,3.91,-8.21,-0.65
10,4.36,-8.56,-0.8
20,4.79,-8.96,-0.78
30,4.93,-9.22,-1.08
40,4.89,-9.32,-1.26
50,4.86,-9.47,-1.3
60,4.83,-9.58,-1.3
70,4.76,-9.6,-1.14
80,4.68,-9.49,-0.99
90,4.58,-9.41,-0.94
100,4.54,-9.4,-0.84
110,4.64,-9.47,-0.75
120,4.87,-9.56,-0.65
130,5.14,-9.64,-0.59
140,5.22,-9.64,-0.59
150,5.15,-9.51,-0.59
160,5.09,-9.28,-0.54
170,5.08,-8.99,-0.47
180,5.14,-8.71,-0.38
190,5.11,-8.62,-0.32
200,4.99,-8.58,-0.38
210,4.83,-8.51,-0.42
220,4.75,-8.5,-0.46
230,4.77,-8.55,-0.56
240,4.86,-8.62,-0.66
250,4.77,-8.63,-0.72
260,4.65,-8.58,-0.77
270,4.55,-8.53,-0.8
280,4.48,-8.53,-0.8
290,4.57,-8.54,-0.73
300,4.54,-8.56,-0.74
310,4.64,-8.54,-0.78
320,4.72,-8.55,-0.81
330,4.81,-8.58,-0.79
340,4.84,-8.59,-0.78
350,4.85,-8.58,-0.75
360,4.87,-8.53,-0.76
370,4.91,-8.5,-0.76
380,5.0,-8.53,-0.66
390,4.92,-8.47,-0.62
400,4.85,-8.35,-0.61
410,4.82,-8.22,-0.68
420,4.9,-8.15,-0.7
430,5.06,-8.12,-0.7
440,5.29,-8.12,-0.73
450,5.63,-8.14,-0.68
460,5.87,-8.08,-0.63
470,5.96,-7.98,-0.57
480,6.01,-7.85,-0.47
490,6.02,-7.76,-0.57
500,6.09,-7.7,-0.76
510,6.2,-7.63,-0.96
520,6.42,-7.62,-1.16
530,6.52,-7.51,-1.18
540,6.6,-7.31,-1.18
550,6.59,-7.1,-1.14
560,6.6,-6.92,-1.05
570,6.58,-6.83,-0.91
580,6.7,-6.76,-0.86
590,7.0,-6.64,-0.96
600,7.35,-6.54,-0.92
610,7.72,-6.39,-0.86
620,8.0,-6.22,-0.77
630,8.15,-6.0,-0.69
640,8.26,-5.81,-0.7
650,8.43,-5.69,-0.62
660,8.63,-5.66,-0.53
670,8.75,-5.61,-0.56
680,8.77,-5.43,-0.58
690,8.81,-5.15,-0.57
700,8.85,-4.81,-0.58
710,8.86,-4.5,-0.64
720,9.23,-4.21,-0.87
730,9.67,-3.89,-0.83
740,10.0,-3.39,-0.74
750,10.53,-2.89,-0.59
760,10.66,-2.52,-0.38
770,10.55,-2.2,-0.45
780,10.23,-1.97,-0.81
790,9.68,-1.63,-1.23
800,9.06,-1.08,-1.57
810,8.6,-0.4,-1.8
820,8.34,0.46,-1.61
830,8.08,1.34,-1.26
840,7.51,2.19,-0.91
850,6.22,3.23,-0.86
860,5.65,4.19,-0.84
870,5.34,5.2,-0.9
880,6.07,6.03,-0.86
890,7.31,6.63,-1.13
900,8.74,7.0,-1.61
910,10.0,7.23,-2.25
920,11.65,7.45,-2.37
930,12.87,7.34,-2.35
940,13.8,7.08,-2.12
950,14.45,6.87,-1.81
960,14.78,6.66,-1.57
970,14.39,6.61,-1.15
980,13.25,6.56,-0.84
990,12.27,6.32,-0.83
1000,10.84,6.1,-1.2
