timestamp,x,y,z
0,1.36,-9.73,-0.98
10,1.42,-9.57,-0.77
20,1.34,-9.59,-0.83
30,1.85,-9.94,-0.82
40,1.7,-10.18,-0.74
50,1.51,-10.11,-0.93
60,1.66,-9.84,-0.96
70,1.48,-9.74,-0.92
80,1.22,-9.76,-1.01
90,1.28,-9.85,-1.13
100,1.37,-9.86,-1.22
110,1.52,-10.0,-1.19
120,1.54,-10.16,-1.15
130,1.64,-10.23,-1.07
140,1.7,-10.18,-1.02
150,1.67,-10.08,-1.0
160,1.63,-10.11,-0.92
170,1.63,-10.15,-0.83
180,1.7,-10.13,-0.95
190,1.52,-10.16,-0.85
200,1.48,-10.12,-0.67
210,1.62,-10.04,-0.54
220,1.73,-10.01,-0.45
230,1.76,-9.96,-0.47
240,1.64,-9.86,-0.52
250,1.72,-9.78,-0.47
260,1.63,-9.73,-0.53
270,1.65,-9.65,-0.61
280,1.61,-9.59,-0.5
290,1.35,-9.5,-0.71
300,1.44,-9.59,-0.81
310,1.73,-9.75,-0.85
320,1.7,-9.79,-0.97
330,1.53,-9.79,-1.02
340,1.56,-9.75,-1.03
350,1.34,-9.75,-0.98
360,1.61,-9.89,-0.99
370,1.59,-9.84,-0.89
380,1.61,-9.82,-0.83
390,1.9,-9.84,-0.67
400,1.88,-9.9,-0.68
410,1.97,-10.09,-0.66
420,1.89,-10.17,-0.73
430,1.56,-10.23,-0.85
440,1.77,-10.35,-0.8
450,1.65,-10.24,-0.64
460,1.52,-10.09,-0.56
470,1.52,-10.01,-0.55
480,1.35,-9.9,-0.69
490,1.26,-9.76,-0.69
500,1.25,-9.57,-0.61
510,1.27,-9.4,-0.54
520,1.21,-9.16,-0.54
530,1.19,-8.82,-0.52
540,1.14,-8.62,-0.53
550,1.17,-8.52,-0.59
560,1.37,-8.44,-0.62
570,1.6,-8.32,-0.64
580,1.96,-8.19,-0.57
590,1.63,-7.99,-0.47
600,1.83,-7.7,-0.54
610,1.47,-7.73,-0.72
620,1.18,-7.8,-0.64
630,2.19,-7.71,-0.94
640,2.13,-7.6,-0.75
650,2.53,-7.51,-0.75
660,3.01,-7.55,-0.87
670,3.49,-7.81,-0.87
680,4.11,-8.25,-0.8
690,4.57,-8.78,-0.71
700,5.24,-9.19,-0.54
710,5.63,-9.42,-0.45
720,5.82,-9.53,-0.36
730,5.99,-9.61,-0.41
740,6.19,-9.68,-0.4
750,6.42,-9.74,-0.36
760,6.62,-9.71,-0.35
770,6.6,-9.61,-0.38
780,6.56,-9.48,-0.38
790,6.56,-9.29,-0.31
800,6.63,-9.05,-0.32
810,6.69,-8.78,-0.37
820,6.68,-8.41,-0.53
830,6.57,-7.95,-0.74
840,6.35,-7.58,-0.88
850,6.0,-7.18,-0.96
860,5.88,-6.62,-0.84
870,6.05,-6.04,-0.56
880,6.16,-5.31,-0.45
890,6.08,-4.5,-0.5
900,6.21,-3.83,-0.5
910,6.52,-3.12,-0.78
920,7.45,-2.63,-1.12
930,8.54,-2.23,-1.36
940,9.41,-1.9,-1.44
950,10.16,-1.56,-1.8
960,10.87,-1.16,-2.07
970,11.33,-0.41,-2.31
980,11.88,0.5,-2.38
990,12.2,1.39,-2.17
1000,12.19,1.93,-2.13
