timestamp,x,y,z
0,3.82,-8.77,-1.46
10,3.89,-8.82,-1.68
20,4.07,-9.22,-1.84
30,4.25,-9.59,-1.95
40,3.93,-9.53,-2.09
50,3.64,-9.16,-2.22
60,3.63,-9.0,-2.12
70,3.57,-8.92,-2.07
80,3.75,-9.13,-1.94
90,3.82,-9.19,-2.14
100,3.81,-9.29,-2.27
110,3.82,-9.44,-2.39
120,3.81,-9.57,-2.4
130,3.79,-9.64,-2.32
140,3.81,-9.62,-2.2
150,3.98,-9.63,-2.03
160,4.14,-9.65,-1.88
170,4.24,-9.65,-1.81
180,4.23,-9.61,-1.84
190,4.11,-9.52,-1.95
200,3.85,-9.43,-2.05
210,3.7,-9.27,-1.98
220,3.79,-9.26,-1.91
230,3.71,-9.32,-1.87
240,3.77,-9.28,-1.76
250,3.84,-9.13,-1.65
260,3.79,-8.97,-1.65
270,3.58,-9.0,-1.76
280,3.52,-9.1,-1.88
290,3.37,-9.11,-2.08
300,3.18,-9.04,-2.22
310,3.05,-8.92,-2.27
320,2.99,-8.78,-2.21
330,3.11,-8.74,-2.14
340,3.24,-8.74,-2.06
350,3.41,-8.72,-1.98
360,3.63,-8.63,-1.93
370,3.71,-8.52,-1.81
380,3.76,-8.45,-1.81
390,3.67,-8.44,-1.72
400,3.66,-8.41,-1.68
410,3.73,-8.39,-1.39
420,3.72,-8.17,-1.01
430,3.93,-7.91,-0.83
440,3.97,-7.47,-0.62
450,3.44,-7.59,-0.68
460,3.87,-7.33,-0.9
470,3.46,-7.45,-1.49
480,3.84,-7.33,-2.19
490,4.17,-7.27,-2.38
500,4.41,-7.33,-2.81
510,4.16,-7.4,-2.92
520,4.81,-7.18,-2.93
530,5.63,-7.0,-2.75
540,6.32,-6.82,-2.68
550,6.85,-6.86,-2.45
560,7.27,-7.19,-2.26
570,7.79,-7.53,-2.2
580,8.25,-7.71,-2.11
590,8.73,-7.67,-2.12
600,8.81,-7.5,-2.01
610,8.85,-7.32,-1.87
620,8.92,-7.17,-1.73
630,8.85,-6.99,-1.69
640,8.92,-6.72,-1.63
650,8.93,-6.58,-1.5
660,9.02,-6.5,-1.49
670,9.06,-6.23,-1.28
680,8.67,-5.48,-1.3
690,7.86,-4.39,-1.27
700,7.65,-3.31,-1.29
710,7.47,-2.41,-1.19
720,7.47,-1.96,-1.21
730,7.6,-1.59,-1.19
740,7.08,-0.68,-1.02
750,6.43,0.51,-0.66
760,5.85,1.56,-0.53
770,5.39,2.86,-0.71
780,5.52,4.06,-1.08
790,6.58,5.22,-1.46
800,8.03,6.2,-1.71
810,9.31,6.9,-1.54
820,10.44,7.41,-0.92
830,11.89,8.31,-0.77
840,13.93,9.25,-1.37
850,15.78,9.42,-2.38
860,16.75,9.11,-3.0
870,16.53,8.43,-3.21
880,15.4,7.19,-3.32
890,13.67,6.18,-3.45
900,11.98,5.57,-3.54
910,10.52,5.67,-3.39
920,9.41,5.87,-3.1
930,8.54,5.88,-2.97
940,7.78,5.77,-2.77
950,7.54,5.87,-2.57
960,7.61,6.06,-2.38
970,7.89,6.21,-2.3
980,8.33,6.24,-2.26
990,8.84,6.16,-2.09
1000,9.27,6.2,-1.93
