timestamp,x,y,z
0,3.21,-8.94,-1.04
10,3.27,-9.07,-0.94
20,3.54,-9.22,-0.96
30,3.64,-9.34,-1.07
40,3.57,-9.35,-1.28
50,3.6,-9.35,-1.29
60,3.64,-9.37,-1.36
70,3.63,-9.42,-1.36
80,3.73,-9.5,-1.25
90,3.82,-9.61,-1.18
100,3.87,-9.77,-1.09
110,3.81,-9.86,-1.04
120,3.75,-9.84,-1.02
130,3.69,-9.83,-0.91
140,3.74,-9.79,-0.84
150,3.71,-9.75,-0.81
160,3.62,-9.7,-0.81
170,3.71,-9.65,-0.84
180,3.67,-9.66,-0.89
190,3.66,-9.69,-0.81
200,3.67,-9.67,-0.78
210,3.72,-9.6,-0.74
220,3.75,-9.5,-0.63
230,3.81,-9.42,-0.53
240,3.79,-9.36,-0.53
250,3.68,-9.33,-0.71
260,3.65,-9.26,-0.8
270,3.54,-9.23,-0.87
280,3.49,-9.26,-0.99
290,3.58,-9.34,-1.02
300,3.51,-9.3,-1.0
310,3.39,-9.22,-0.98
320,3.28,-9.14,-0.99
330,3.26,-9.12,-0.97
340,3.33,-9.14,-0.95
350,3.44,-9.19,-1.02
360,3.56,-9.24,-0.98
370,3.62,-9.27,-0.96
380,3.66,-9.33,-1.02
390,3.57,-9.29,-0.97
400,3.45,-9.21,-0.98
410,3.35,-9.13,-0.96
420,3.3,-9.06,-0.89
430,3.37,-9.06,-0.84
440,3.41,-9.05,-0.88
450,3.45,-8.96,-0.83
460,3.52,-8.75,-0.9
470,3.62,-8.52,-0.87
480,3.66,-8.23,-0.89
490,3.68,-7.97,-0.85
500,3.75,-7.76,-0.81
510,3.94,-7.59,-0.78
520,3.98,-7.4,-0.77
530,4.32,-7.26,-0.63
540,4.29,-7.04,-0.54
550,4.45,-6.98,-0.56
560,4.5,-6.89,-0.71
570,4.43,-6.88,-0.6
580,4.81,-6.98,-0.65
590,5.1,-7.08,-0.67
600,5.38,-7.06,-0.66
610,5.46,-7.0,-0.68
620,5.76,-7.02,-0.72
630,6.13,-7.08,-0.76
640,6.46,-7.25,-0.87
650,6.85,-7.45,-0.93
660,7.25,-7.64,-0.86
670,7.71,-7.75,-0.89
680,8.15,-7.83,-0.93
690,8.5,-7.92,-0.95
700,8.87,-7.97,-1.04
710,9.35,-7.98,-1.08
720,9.72,-7.86,-1.03
730,10.07,-7.66,-1.06
740,10.22,-7.35,-1.13
750,10.09,-6.87,-1.13
760,10.06,-6.28,-1.14
770,10.38,-5.85,-1.03
780,10.53,-5.23,-0.86
790,10.38,-4.44,-0.82
800,9.69,-3.5,-1.04
810,8.77,-2.4,-1.32
820,8.29,-1.41,-1.43
830,8.1,-0.37,-1.15
840,8.55,0.64,-0.87
850,8.79,1.34,-0.63
860,8.78,1.7,-0.67
870,7.98,1.97,-1.23
880,6.69,2.42,-1.58
890,6.25,3.43,-1.48
900,6.69,4.75,-0.95
910,7.4,5.98,-0.09
920,8.0,6.83,0.65
930,8.6,7.43,1.1
940,9.38,8.1,1.08
950,10.07,8.12,0.28
960,10.78,7.82,-0.9
970,11.53,7.35,-1.76
980,12.58,7.07,-1.84
990,13.26,7.01,-1.29
1000,13.2,7.11,-0.6
