timestamp,x,y,z
0,0.93,-9.8,-0.61
10,1.14,-9.81,-0.32
20,1.0,-9.76,-0.47
30,1.4,-9.81,-0.34
40,1.74,-10.06,-0.1
50,1.66,-10.24,-0.4
60,1.38,-10.17,-0.44
70,0.95,-9.97,-0.45
80,0.55,-9.67,-0.43
90,0.49,-9.6,-0.19
100,0.77,-9.64,-0.12
110,0.89,-9.71,0.17
120,0.9,-9.49,0.05
130,0.79,-9.27,-0.13
140,0.84,-9.24,-0.24
150,0.97,-9.31,-0.43
160,1.17,-9.43,-0.79
170,1.33,-9.59,-0.88
180,1.48,-9.63,-0.84
190,1.66,-9.78,-0.74
200,1.85,-9.72,-0.42
210,1.86,-9.76,-0.38
220,1.59,-9.64,-0.37
230,1.42,-9.47,-0.37
240,1.25,-9.44,-0.25
250,1.29,-9.42,-0.26
260,1.48,-9.45,-0.12
270,1.68,-9.4,-0.11
280,1.61,-9.25,-0.13
290,1.29,-8.92,-0.16
300,0.96,-8.48,-0.13
310,0.68,-7.92,-0.16
320,0.7,-7.24,-0.12
330,1.47,-6.49,0.17
340,1.58,-5.88,-0.21
350,1.01,-5.41,-0.84
360,0.47,-4.98,-1.4
370,-0.17,-4.24,-1.74
380,-0.6,-3.64,-2.12
390,-0.84,-3.18,-2.51
400,-0.61,-3.14,-2.26
410,0.51,-3.28,-2.17
420,2.15,-3.73,-2.06
430,4.04,-4.45,-1.88
440,5.79,-5.39,-1.4
450,7.42,-6.5,-0.98
460,8.89,-7.78,-0.76
470,10.2,-8.85,-0.32
480,11.27,-9.6,0.01
490,12.14,-9.99,0.66
500,12.85,-10.3,1.26
510,13.39,-10.67,1.58
520,13.38,-10.86,1.69
530,13.05,-10.72,1.5
540,12.72,-10.32,1.27
550,12.38,-9.85,1.13
560,12.11,-9.29,1.15
570,11.5,-8.49,0.95
580,10.21,-7.23,0.49
590,9.96,-5.6,0.24
600,9.6,-4.22,-0.22
610,9.03,-3.37,-0.55
620,8.31,-2.28,-0.78
630,7.92,-1.16,-0.82
640,7.72,-0.02,-1.13
650,7.47,1.03,-1.4
660,7.6,2.33,-2.19
670,7.65,3.31,-2.49
680,7.98,4.15,-2.23
690,8.68,4.68,-1.74
700,8.95,5.15,-1.36
710,8.83,5.29,-1.25
720,9.19,5.84,-1.33
730,10.22,6.0,-1.68
740,10.54,5.57,-2.03
750,12.36,5.62,-2.39
760,13.41,5.53,-1.79
770,13.76,5.18,-0.91
780,14.07,4.79,-0.57
790,14.01,4.87,-0.71
800,13.41,5.03,-0.91
810,12.05,4.93,-1.12
820,12.44,5.18,-1.19
830,10.28,4.81,-1.27
840,11.57,5.58,-1.75
850,9.55,5.33,-1.74
860,10.2,5.69,-2.34
870,8.87,6.09,-2.2
880,8.88,5.64,-2.42
890,8.8,5.54,-2.43
900,8.86,5.62,-2.54
910,9.1,5.48,-2.41
920,9.5,5.23,-2.4
930,9.76,5.12,-2.38
940,9.99,5.09,-2.23
950,10.38,5.1,-2.13
960,10.63,5.04,-2.02
970,10.93,4.94,-1.98
980,11.16,4.88,-1.81
990,11.27,4.75,-1.44
1000,11.34,4.61,-1.21
