timestamp,x,y,z
0,3.17,-9.73,-0.1
10,3.32,-9.76,-0.28
20,3.31,-9.73,-0.4
30,3.11,-9.68,-0.41
40,2.9,-9.66,-0.49
50,2.77,-9.71,-0.41
60,2.86,-9.76,-0.28
70,2.9,-9.8,-0.17
80,2.88,-9.82,-0.24
90,2.73,-9.87,-0.3
100,2.62,-9.92,-0.33
110,2.65,-9.88,-0.27
120,2.89,-9.86,-0.11
130,3.12,-9.92,0.09
140,3.2,-9.96,0.08
150,3.09,-9.96,-0.06
160,2.95,-9.9,-0.04
170,2.95,-9.75,0.03
180,3.02,-9.68,0.06
190,2.97,-9.66,0.19
200,3.04,-9.61,0.24
210,3.07,-9.56,0.2
220,3.19,-9.42,0.19
230,2.98,-9.4,0.13
240,2.64,-9.45,0.0
250,2.55,-9.44,-0.07
260,2.63,-9.34,-0.05
270,2.57,-9.21,-0.11
280,2.52,-9.17,-0.19
290,2.5,-9.17,-0.25
300,2.48,-9.16,-0.33
310,2.53,-9.16,-0.45
320,2.74,-9.21,-0.57
330,2.81,-9.24,-0.65
340,2.77,-9.16,-0.65
350,2.72,-8.94,-0.61
360,2.71,-8.82,-0.5
370,2.8,-8.8,-0.5
380,2.89,-8.82,-0.38
390,2.86,-8.74,-0.3
400,2.9,-8.54,-0.3
410,2.9,-8.24,-0.29
420,3.01,-8.12,-0.17
430,3.01,-8.01,-0.1
440,2.94,-7.93,-0.04
450,2.98,-7.76,0.01
460,2.81,-7.46,0.11
470,3.02,-7.19,0.27
480,3.28,-6.86,0.27
490,3.62,-6.63,0.11
500,4.07,-6.45,-0.15
510,4.55,-6.42,-0.45
520,5.13,-6.55,-0.81
530,5.66,-6.7,-0.88
540,6.04,-6.79,-0.96
550,6.4,-6.89,-1.08
560,6.73,-7.05,-1.15
570,7.12,-7.13,-1.14
580,7.52,-7.17,-1.17
590,7.89,-7.15,-1.19
600,8.17,-7.08,-1.19
610,8.48,-7.04,-1.16
620,8.77,-6.97,-1.15
630,9.16,-6.94,-1.09
640,9.8,-6.95,-1.07
650,10.25,-6.85,-0.92
660,10.42,-6.49,-0.64
670,10.56,-6.12,-0.62
680,10.48,-5.73,-0.55
690,10.48,-5.41,-0.45
700,10.43,-4.96,-0.4
710,10.4,-4.41,-0.32
720,10.17,-3.67,-0.45
730,9.8,-2.89,-0.77
740,9.44,-2.1,-1.3
750,9.12,-0.94,-1.04
760,9.37,0.54,-1.12
770,9.71,1.87,-1.12
780,9.66,3.35,-1.23
790,9.47,4.12,-1.01
800,8.66,4.62,-0.82
810,8.01,5.04,-0.5
820,7.32,5.61,-0.29
830,6.95,5.81,-0.5
840,7.09,5.81,-1.01
850,7.96,6.05,-1.59
860,9.61,6.4,-1.84
870,11.53,6.39,-1.95
880,13.02,5.99,-2.16
890,14.01,5.81,-1.55
900,14.35,5.41,-0.73
910,14.11,5.33,-0.22
920,13.56,5.56,-0.36
930,13.03,5.73,-0.6
940,12.47,5.88,-0.98
950,11.5,5.83,-1.3
960,10.79,5.57,-1.73
970,9.46,6.05,-1.81
980,8.49,6.35,-1.89
990,8.47,6.62,-1.98
1000,8.93,6.73,-1.87
