timestamp,x,y,z
0,2.98,-9.29,-0.61
10,3.2,-9.14,-0.48
20,3.1,-9.15,-0.58
30,3.44,-9.49,-0.58
40,3.37,-9.75,-0.64
50,3.28,-9.77,-0.81
60,3.18,-9.55,-0.85
70,3.06,-9.45,-0.89
80,3.09,-9.37,-0.86
90,3.29,-9.46,-0.76
100,3.53,-9.58,-0.77
110,3.57,-9.66,-0.71
120,3.51,-9.52,-0.64
130,3.39,-9.31,-0.6
140,3.33,-9.22,-0.44
150,3.4,-9.21,-0.47
160,3.62,-9.26,-0.46
170,3.78,-9.27,-0.46
180,3.72,-9.07,-0.6
190,3.63,-8.94,-0.56
200,3.69,-8.66,-0.17
210,3.6,-8.56,-0.18
220,3.39,-8.43,-0.09
230,3.25,-8.2,0.06
240,3.02,-8.01,-0.04
250,2.98,-8.0,-0.35
260,2.82,-7.96,-0.26
270,2.74,-7.8,-0.3
280,3.05,-7.42,-0.15
290,3.45,-7.0,-0.03
300,3.04,-6.66,0.02
310,3.22,-6.46,-0.06
320,3.0,-6.17,-0.39
330,2.96,-5.76,-0.82
340,3.69,-5.75,-1.13
350,4.46,-5.78,-1.56
360,5.27,-6.08,-1.82
370,6.29,-6.33,-1.86
380,7.09,-6.54,-1.73
390,7.65,-6.68,-1.7
400,8.16,-6.82,-1.55
410,8.84,-6.97,-1.27
420,9.3,-7.06,-0.96
430,9.69,-7.19,-0.62
440,9.84,-7.3,-0.45
450,9.77,-7.32,-0.35
460,9.61,-7.25,-0.43
470,9.4,-6.99,-0.41
480,9.5,-6.57,-0.4
490,10.04,-6.19,-0.34
500,10.39,-5.82,-0.15
510,10.45,-5.32,0.04
520,10.43,-4.7,0.0
530,10.37,-4.32,-0.39
540,9.93,-3.97,-1.4
550,9.62,-3.37,-2.14
560,9.68,-2.38,-2.42
570,9.96,-1.22,-2.54
580,10.17,-0.1,-2.54
590,10.04,0.82,-2.34
600,9.75,1.73,-2.16
610,9.81,2.88,-1.99
620,9.95,4.13,-1.68
630,10.13,5.0,-1.51
640,10.72,5.32,-1.31
650,11.5,5.71,-1.38
660,12.12,6.12,-1.3
670,12.5,6.31,-1.02
680,12.31,6.21,-0.17
690,11.74,5.99,0.47
700,11.02,5.78,0.41
710,10.5,5.75,-0.01
720,10.55,5.76,-0.42
730,10.5,5.76,-0.63
740,10.42,5.73,-0.72
750,10.32,5.6,-0.82
760,10.18,5.47,-0.92
770,10.02,5.44,-1.02
780,9.79,5.4,-1.14
790,9.51,5.35,-1.48
800,9.29,5.32,-1.8
810,9.12,5.44,-2.04
820,9.1,5.54,-2.14
830,9.23,5.65,-2.15
840,9.42,5.77,-2.11
850,9.71,5.89,-2.05
860,10.02,5.9,-2.04
870,10.32,5.9,-1.95
880,10.49,5.88,-1.81
890,10.64,5.74,-1.68
900,10.8,5.57,-1.68
910,11.01,5.4,-1.62
920,11.31,5.24,-1.49
930,11.42,5.13,-1.29
940,11.42,4.95,-1.09
950,11.37,4.69,-0.91
960,11.32,4.36,-0.71
970,11.29,4.04,-0.57
980,11.26,3.68,-0.6
990,11.22,3.24,-0.62
1000,10.99,2.78,-0.67
