timestamp,x,y,z
0,2.67,-9.18,-0.63
10,2.78,-9.15,-0.39
20,2.79,-9.19,-0.44
30,3.1,-9.37,-0.53
40,3.1,-9.67,-0.44
50,2.75,-9.75,-0.9
60,2.62,-9.71,-1.01
70,2.51,-9.66,-1.18
80,2.49,-9.69,-1.17
90,2.69,-9.73,-1.06
100,3.05,-9.83,-1.0
110,3.23,-9.95,-0.95
120,3.18,-10.07,-0.91
130,3.16,-10.04,-0.91
140,3.28,-9.99,-0.85
150,3.49,-10.02,-0.71
160,3.66,-10.06,-0.67
170,3.7,-10.04,-0.65
180,3.53,-9.92,-0.58
190,3.31,-9.82,-0.61
200,3.11,-9.75,-0.54
210,3.01,-9.67,-0.45
220,3.24,-9.61,-0.4
230,3.34,-9.6,-0.34
240,3.31,-9.56,-0.41
250,3.21,-9.44,-0.49
260,3.02,-9.32,-0.5
270,2.79,-9.2,-0.56
280,3.07,-9.35,-0.66
290,3.08,-9.47,-0.7
300,3.0,-9.43,-0.85
310,2.94,-9.4,-0.86
320,3.04,-9.45,-0.76
330,3.08,-9.51,-0.67
340,3.05,-9.5,-0.65
350,2.99,-9.53,-0.62
360,2.87,-9.51,-0.66
370,2.79,-9.55,-0.72
380,2.7,-9.55,-0.75
390,2.6,-9.56,-0.8
400,2.58,-9.6,-0.88
410,2.56,-9.63,-0.82
420,2.61,-9.64,-0.83
430,2.69,-9.62,-0.8
440,2.77,-9.61,-0.76
450,2.85,-9.53,-0.78
460,2.86,-9.48,-0.75
470,2.92,-9.44,-0.69
480,2.96,-9.34,-0.62
490,2.93,-9.22,-0.57
500,2.85,-9.07,-0.55
510,2.9,-8.81,-0.48
520,3.12,-8.46,-0.32
530,3.34,-8.2,-0.1
540,3.49,-8.1,0.04
550,3.65,-8.17,0.0
560,3.66,-8.19,-0.21
570,3.75,-8.17,-0.41
580,3.57,-8.09,-0.48
590,3.7,-8.0,-0.63
600,3.88,-7.92,-0.76
610,4.19,-7.86,-0.9
620,4.48,-7.98,-0.97
630,4.94,-8.15,-1.05
640,5.3,-8.28,-0.95
650,5.7,-8.35,-0.85
660,5.89,-8.41,-0.85
670,6.01,-8.43,-0.78
680,6.13,-8.34,-0.74
690,6.24,-8.31,-0.78
700,6.29,-8.27,-0.76
710,6.43,-8.21,-0.71
720,6.57,-8.17,-0.66
730,6.74,-8.11,-0.62
740,6.89,-8.07,-0.53
750,7.13,-7.99,-0.58
760,7.4,-7.85,-0.69
770,7.57,-7.6,-0.66
780,7.68,-7.26,-0.73
790,7.7,-6.8,-0.7
800,7.84,-6.35,-0.66
810,8.04,-6.06,-0.55
820,8.03,-5.68,-0.5
830,8.0,-5.23,-0.61
840,8.13,-4.74,-0.87
850,8.43,-4.42,-1.08
860,8.54,-4.11,-1.28
870,8.66,-3.66,-1.41
880,8.58,-3.18,-1.5
890,8.21,-2.84,-1.31
900,7.57,-2.15,-1.22
910,6.95,-1.11,-0.77
920,7.31,-0.03,-0.45
930,7.96,1.13,-0.11
940,8.44,2.32,0.38
950,8.4,3.14,0.85
960,7.98,3.54,1.0
970,7.38,3.81,0.78
980,6.89,4.29,0.15
990,6.91,5.04,-0.7
1000,8.11,5.91,-1.29
