timestamp,x,y,z
0,-2.15,-2.69,-9.79
10,-2.43,-2.91,-9.85
20,-2.35,-2.92,-10.18
30,-2.05,-2.82,-10.37
40,-2.01,-2.85,-10.52
50,-2.11,-2.89,-10.5
60,-2.22,-2.88,-10.37
70,-2.24,-2.86,-10.22
80,-2.33,-2.86,-10.04
90,-2.36,-2.83,-9.78
100,-2.49,-2.77,-9.68
110,-2.61,-2.76,-9.66
120,-2.38,-2.77,-9.72
130,-1.91,-2.7,-10.17
140,-1.9,-2.66,-10.12
150,-2.12,-2.67,-10.01
160,-2.24,-2.66,-9.87
170,-2.4,-2.75,-9.4
180,-2.49,-2.81,-9.31
190,-2.58,-2.76,-9.28
200,-2.87,-2.74,-9.39
210,-2.8,-2.71,-9.74
220,-2.77,-2.66,-9.73
230,-2.65,-2.63,-9.82
240,-2.58,-2.6,-9.92
250,-2.72,-2.53,-9.96
260,-2.89,-2.5,-9.96
270,-2.98,-2.41,-9.74
280,-3.02,-2.3,-9.52
290,-3.03,-2.21,-9.41
300,-2.86,-2.15,-9.31
310,-2.7,-2.09,-9.3
320,-2.59,-2.0,-9.38
330,-2.53,-1.94,-9.5
340,-2.49,-1.85,-9.48
350,-2.68,-1.91,-9.29
360,-2.87,-1.95,-9.15
370,-2.93,-1.9,-9.0
380,-2.67,-1.96,-9.08
390,-2.55,-1.96,-9.02
400,-2.34,-2.03,-8.83
410,-2.29,-1.97,-8.65
420,-2.24,-2.05,-8.63
430,-2.25,-1.97,-8.82
440,-2.16,-1.82,-8.89
450,-1.95,-1.93,-9.26
460,-1.94,-2.1,-9.48
470,-1.95,-2.16,-9.41
480,-1.7,-2.21,-9.45
490,-1.33,-2.23,-9.92
500,-1.36,-2.24,-10.25
510,-1.75,-2.26,-10.39
520,-1.72,-2.31,-10.64
530,-1.59,-2.32,-10.72
540,-1.58,-2.29,-10.74
550,-1.47,-2.29,-10.67
560,-1.2,-2.37,-10.52
570,-0.8,-2.5,-10.41
580,-0.53,-2.6,-10.26
590,-0.34,-2.58,-10.26
600,-0.44,-2.56,-10.23
610,-0.48,-2.54,-10.16
620,-0.48,-2.52,-9.97
630,-0.27,-2.53,-9.96
640,0.14,-2.6,-9.96
650,0.46,-2.6,-10.05
660,0.99,-2.6,-10.45
670,1.47,-2.36,-10.87
680,1.65,-2.37,-10.98
690,1.85,-2.31,-11.22
700,2.0,-2.22,-11.19
710,1.85,-2.22,-10.98
720,1.46,-2.17,-10.55
730,1.28,-2.11,-10.58
740,1.66,-2.03,-10.94
750,2.15,-1.9,-11.33
760,1.75,-1.75,-10.97
770,1.96,-1.69,-10.99
780,1.84,-1.49,-10.97
790,1.91,-1.1,-10.09
800,2.51,-1.1,-8.93
810,2.34,-1.27,-8.69
820,3.79,-1.46,-9.26
830,1.98,-1.33,-9.14
840,2.73,-1.28,-9.48
850,3.03,-1.36,-9.88
860,3.04,-1.29,-10.21
870,2.94,-1.17,-10.26
880,2.97,-1.1,-10.13
890,3.29,-1.07,-9.97
900,3.64,-1.17,-9.75
910,4.35,-1.17,-10.43
920,4.02,-1.11,-10.06
930,4.19,-0.93,-10.53
940,4.04,-0.96,-10.36
950,3.85,-1.08,-10.57
960,3.8,-1.03,-10.18
970,3.77,-1.01,-9.84
980,3.83,-0.99,-10.05
990,4.46,-0.95,-10.81
1000,4.71,-0.62,-11.29
