timestamp,x,y,z
0,0.63,-1.43,-11.45
10,0.28,-1.27,-11.44
20,0.06,-1.06,-11.19
30,-0.13,-0.99,-10.92
40,-0.11,-1.04,-10.76
50,0.16,-1.06,-10.5
60,0.33,-1.09,-10.28
70,0.44,-1.12,-10.21
80,0.4,-1.16,-10.2
90,0.3,-1.04,-10.3
100,0.3,-0.93,-10.2
110,0.24,-0.72,-10.09
120,0.39,-0.51,-9.91
130,0.41,-0.21,-9.92
140,0.55,0.01,-9.82
150,0.8,0.07,-9.91
160,1.14,0.07,-9.99
170,1.42,0.05,-10.07
180,1.32,-0.0,-10.11
190,1.04,-0.04,-10.02
200,0.84,-0.04,-9.91
210,0.62,0.0,-9.77
220,0.54,-0.03,-9.85
230,0.82,-0.07,-9.88
240,1.13,-0.07,-9.81
250,1.36,-0.04,-9.74
260,1.38,-0.1,-9.93
270,1.61,-0.16,-9.77
280,1.95,-0.35,-10.13
290,2.34,-0.6,-10.59
300,2.76,-0.84,-11.05
310,3.0,-1.03,-11.25
320,2.99,-1.12,-11.21
330,2.91,-1.09,-10.94
340,3.17,-1.18,-10.96
350,3.59,-1.22,-10.97
360,3.71,-1.2,-11.01
370,3.53,-1.21,-11.1
380,3.46,-1.33,-11.16
390,3.4,-1.53,-10.96
400,3.48,-1.8,-10.72
410,3.43,-1.84,-10.6
420,3.16,-1.79,-10.61
430,3.0,-1.75,-10.81
440,2.99,-1.94,-10.86
450,3.02,-2.13,-10.88
460,3.74,-2.45,-10.17
470,3.79,-2.35,-10.17
480,3.58,-2.49,-10.27
490,3.48,-2.54,-10.1
500,3.65,-2.53,-9.91
510,3.9,-2.55,-9.89
520,4.24,-2.72,-10.39
530,4.24,-2.93,-10.97
540,4.22,-3.17,-11.04
550,3.56,-3.46,-11.02
560,3.14,-3.51,-10.53
570,3.13,-3.18,-10.15
580,3.7,-3.14,-10.4
590,4.35,-3.27,-10.97
600,4.36,-3.21,-10.91
610,4.29,-3.06,-10.79
620,4.14,-2.7,-10.89
630,4.14,-2.14,-10.42
640,4.02,-1.4,-9.89
650,2.95,-1.63,-9.8
660,2.6,-1.91,-9.93
670,3.57,-1.57,-9.59
680,3.11,-0.9,-9.78
690,2.8,-0.26,-9.63
700,2.34,0.26,-9.1
710,2.13,0.87,-8.83
720,1.93,1.04,-8.7
730,2.36,0.78,-8.42
740,3.29,0.83,-8.0
750,3.24,0.91,-8.34
760,2.73,0.85,-9.19
770,3.37,1.16,-9.77
780,3.34,1.4,-10.26
790,3.17,1.54,-10.54
800,3.65,1.67,-10.52
810,3.81,1.44,-10.33
820,4.11,1.21,-10.3
830,4.28,0.91,-10.09
840,4.13,0.68,-9.82
850,3.91,0.57,-9.69
860,3.97,0.55,-9.79
870,4.18,0.47,-9.82
880,4.47,0.47,-9.98
890,4.69,0.53,-10.04
900,4.96,0.53,-10.0
910,5.1,0.56,-9.77
920,5.26,0.58,-9.51
930,5.32,0.51,-9.42
940,5.26,0.39,-9.41
950,5.12,0.34,-9.41
960,4.94,0.29,-9.44
970,4.77,0.23,-9.57
980,4.68,0.26,-9.62
990,4.72,0.34,-9.74
1000,4.77,0.35,-9.79
