timestamp,x,y,z
0,-1.06,-2.98,-9.5
10,-0.87,-3.05,-9.59
20,-0.6,-3.05,-9.87
30,-0.25,-2.99,-10.02
40,-0.29,-3.0,-10.01
50,-0.13,-3.06,-9.96
60,0.03,-3.17,-9.86
70,0.15,-3.3,-9.85
80,-0.0,-3.37,-9.9
90,-0.36,-3.3,-9.97
100,-0.7,-3.19,-10.02
110,-0.75,-3.1,-10.03
120,-0.64,-3.06,-9.98
130,-0.57,-3.05,-9.94
140,-0.37,-3.1,-10.1
150,-0.03,-3.22,-10.3
160,0.23,-3.38,-10.54
170,0.37,-3.49,-10.6
180,0.27,-3.44,-10.51
190,-0.02,-3.29,-10.35
200,-0.32,-3.25,-10.14
210,-0.41,-3.17,-9.94
220,-0.47,-3.18,-9.74
230,-0.4,-3.29,-9.89
240,-0.08,-3.38,-10.22
250,0.44,-3.11,-10.14
260,0.1,-3.06,-9.92
270,-0.47,-3.03,-9.97
280,-0.61,-2.96,-9.89
290,-0.66,-2.89,-9.69
300,-0.59,-2.97,-9.63
310,-0.37,-3.03,-9.62
320,-0.13,-3.08,-9.7
330,-0.0,-3.07,-9.75
340,0.03,-2.99,-9.84
350,0.08,-2.99,-9.9
360,0.19,-3.0,-9.96
370,0.22,-2.98,-9.98
380,0.09,-2.96,-10.03
390,0.11,-2.94,-10.16
400,0.18,-2.84,-10.2
410,0.25,-2.69,-10.34
420,0.26,-2.45,-10.46
430,0.23,-2.16,-10.47
440,0.24,-1.89,-10.48
450,0.33,-1.69,-10.49
460,0.18,-1.54,-10.31
470,0.38,-1.26,-9.96
480,0.72,-0.84,-9.7
490,0.83,-0.46,-9.66
500,0.96,-0.15,-9.73
510,1.43,-0.16,-9.78
520,2.35,-0.37,-9.93
530,2.99,-0.74,-10.1
540,3.38,-1.08,-10.15
550,2.96,-1.35,-10.01
560,3.28,-1.41,-9.9
570,3.37,-1.58,-9.63
580,3.86,-1.82,-9.36
590,4.5,-2.06,-9.11
600,4.94,-2.25,-8.98
610,5.0,-2.37,-8.92
620,4.76,-2.57,-9.09
630,4.5,-2.75,-9.36
640,4.23,-2.92,-9.76
650,4.04,-3.06,-10.03
660,4.25,-3.27,-10.12
670,4.78,-3.49,-10.26
680,5.34,-3.75,-10.44
690,5.96,-4.22,-10.7
700,6.19,-4.42,-10.65
710,6.2,-4.5,-10.52
720,5.76,-4.43,-10.19
730,5.32,-4.14,-9.92
740,5.28,-3.93,-9.39
750,5.83,-3.97,-9.14
760,6.37,-4.09,-8.91
770,6.29,-4.13,-8.84
780,5.63,-4.11,-8.98
790,4.76,-3.93,-8.97
800,4.24,-3.72,-8.9
810,4.72,-3.6,-8.89
820,5.14,-3.68,-9.13
830,6.04,-3.8,-9.62
840,5.41,-3.64,-9.79
850,4.48,-3.58,-9.63
860,2.87,-3.46,-9.85
870,5.67,-3.62,-10.44
880,4.75,-3.24,-10.84
890,4.33,-2.94,-10.58
900,4.2,-2.64,-9.87
910,4.84,-2.4,-9.27
920,5.27,-2.17,-8.92
930,5.66,-2.11,-9.09
940,5.4,-2.01,-9.11
950,4.91,-1.81,-9.28
960,-3.56,-0.82,-9.89
970,6.55,-1.13,-9.84
980,6.39,-1.26,-9.5
990,5.94,-0.97,-8.77
1000,5.21,-0.24,-8.28
