timestamp,x,y,z
0,2.66,-0.29,-10.11
10,2.84,-0.33,-10.22
20,2.82,-0.3,-10.08
30,3.1,-0.31,-10.53
40,3.32,-0.38,-10.16
50,3.33,-0.35,-10.18
60,3.36,-0.29,-10.29
70,3.34,-0.1,-10.05
80,3.37,-0.06,-9.92
90,3.38,-0.08,-9.89
100,3.22,-0.14,-9.95
110,3.17,-0.14,-9.9
120,3.3,-0.12,-10.11
130,3.38,-0.1,-10.07
140,3.29,-0.15,-9.9
150,3.33,-0.13,-9.91
160,3.53,0.0,-9.92
170,3.59,0.01,-9.96
180,3.65,0.0,-9.98
190,3.66,-0.09,-9.83
200,3.61,-0.12,-9.76
210,3.62,-0.12,-9.79
220,3.86,-0.23,-9.88
230,3.93,-0.21,-9.93
240,4.16,-0.13,-10.07
250,4.16,-0.19,-10.01
260,3.93,-0.32,-9.71
270,3.94,-0.43,-9.84
280,3.97,-0.5,-9.88
290,3.97,-0.53,-10.01
300,3.78,-0.46,-9.84
310,3.69,-0.43,-9.57
320,3.73,-0.4,-9.38
330,4.02,-0.35,-9.55
340,3.9,-0.41,-9.32
350,3.79,-0.41,-9.27
360,3.61,-0.33,-9.17
370,3.0,-0.42,-9.21
380,3.16,-0.52,-9.43
390,3.28,-0.4,-9.69
400,3.65,-0.13,-10.01
410,4.65,0.7,-10.54
420,4.99,0.74,-10.74
430,5.16,0.73,-10.66
440,4.32,0.75,-10.32
450,4.76,0.74,-10.56
460,5.0,1.13,-10.78
470,4.28,-0.07,-10.01
480,3.45,-0.02,-10.01
