timestamp,x,y,z
0,3.54,1.87,-9.82
10,3.85,1.47,-10.47
20,3.78,1.06,-10.68
30,3.64,0.85,-10.71
40,3.54,0.67,-10.41
50,3.23,0.46,-10.46
60,2.74,0.3,-9.49
70,2.12,0.3,-8.9
80,2.11,0.28,-8.96
90,2.76,0.02,-9.63
100,3.86,-0.36,-10.28
110,4.25,-0.61,-10.63
120,4.35,-0.87,-11.09
130,4.37,-1.09,-11.53
140,4.03,-1.14,-11.71
150,3.45,-1.21,-11.52
160,3.28,-1.24,-11.3
170,3.69,-1.13,-11.3
180,4.06,-1.15,-11.82
190,4.13,-1.3,-12.17
200,3.75,-1.47,-11.91
210,3.39,-1.51,-11.38
220,2.78,-1.53,-11.03
230,2.42,-1.55,-10.83
240,2.44,-1.62,-10.54
250,2.4,-1.67,-10.16
260,2.87,-1.72,-10.13
270,3.26,-1.72,-10.25
280,3.57,-1.57,-10.35
290,3.57,-1.48,-10.0
300,3.53,-1.46,-9.64
310,3.17,-1.58,-9.75
320,3.9,-2.09,-9.77
330,3.92,-2.21,-9.8
340,4.48,-2.12,-9.72
350,4.94,-2.03,-10.19
360,4.23,-1.81,-9.89
370,3.53,-1.27,-9.25
380,3.08,-0.67,-9.27
390,2.97,-0.36,-9.83
400,3.29,-0.51,-10.23
410,3.84,-1.1,-10.24
420,3.68,-1.41,-10.69
430,2.99,-1.14,-10.83
440,4.52,-0.45,-10.47
450,3.01,0.07,-10.67
460,2.34,0.47,-10.12
470,1.64,1.01,-9.68
480,1.75,1.27,-10.01
490,1.97,1.18,-10.4
500,2.04,1.08,-10.1
510,1.75,1.12,-9.76
520,1.53,1.19,-9.78
530,1.35,1.22,-9.86
540,1.73,1.24,-10.49
550,1.79,1.22,-10.52
560,1.88,1.39,-10.34
570,2.06,1.51,-10.21
580,2.16,1.58,-10.24
590,2.2,1.6,-10.18
600,2.45,1.5,-10.03
610,2.73,1.38,-9.83
620,2.87,1.29,-9.71
630,3.06,1.22,-9.84
640,3.05,1.18,-9.94
650,3.02,1.1,-10.03
660,3.0,0.96,-10.08
670,3.1,0.82,-10.04
680,3.24,0.71,-10.06
690,3.41,0.66,-10.11
700,3.56,0.7,-10.17
710,3.7,0.78,-10.27
720,3.82,0.86,-10.36
730,3.85,0.92,-10.4
740,3.85,0.93,-10.41
750,3.8,0.92,-10.45
760,3.76,0.97,-10.54
770,3.64,1.07,-10.48
780,3.46,1.19,-10.42
790,3.36,1.27,-10.38
800,3.35,1.27,-10.22
810,3.43,1.25,-10.05
820,3.41,1.24,-10.01
830,3.3,1.19,-10.08
840,3.03,1.16,-10.23
850,2.75,1.15,-10.23
860,2.72,1.21,-10.1
870,2.77,1.24,-9.96
880,2.78,1.22,-9.97
890,2.66,1.19,-10.1
900,2.51,1.12,-10.22
910,2.35,1.03,-10.26
920,2.17,0.92,-10.3
930,2.16,0.81,-10.3
940,2.26,0.7,-10.3
950,2.3,0.63,-10.2
960,2.15,0.7,-10.01
970,2.09,0.73,-9.85
980,2.25,0.62,-9.87
990,2.42,0.41,-10.01
1000,2.47,0.2,-10.26
