timestamp,x,y,z
0,1.69,-0.99,-10.25
10,1.68,-1.02,-9.96
20,1.64,-1.02,-10.2
30,1.81,-0.96,-10.39
40,1.89,-0.96,-10.26
50,1.7,-0.99,-10.36
60,1.61,-0.94,-10.36
70,1.71,-0.87,-10.51
80,1.55,-0.85,-10.32
90,1.25,-0.82,-10.24
100,1.06,-0.77,-10.31
110,1.08,-0.75,-10.43
120,1.3,-0.8,-10.57
130,1.47,-0.94,-10.59
140,1.98,-1.13,-10.7
150,2.35,-1.3,-10.82
160,2.42,-1.38,-10.91
170,2.33,-1.37,-10.88
180,2.14,-1.29,-10.77
190,1.92,-1.27,-10.73
200,1.95,-1.14,-10.72
210,2.02,-1.14,-10.43
220,2.08,-1.09,-10.18
230,2.05,-1.2,-10.07
240,2.02,-1.21,-9.93
250,1.99,-1.16,-9.96
260,2.02,-1.16,-9.97
270,2.04,-1.1,-10.1
280,2.05,-1.05,-10.21
290,2.04,-0.99,-10.32
300,1.89,-0.96,-10.4
310,1.78,-0.98,-10.35
320,1.71,-1.01,-10.28
330,1.69,-1.07,-10.26
340,1.75,-1.1,-10.31
350,1.88,-1.09,-10.43
360,1.92,-1.07,-10.54
370,1.77,-1.0,-10.55
380,1.53,-0.93,-10.54
390,1.3,-0.74,-10.47
400,1.01,-0.55,-10.52
410,1.05,-0.47,-10.59
420,1.14,-0.33,-10.66
430,1.2,-0.26,-10.64
440,1.35,-0.13,-10.59
450,1.39,0.1,-10.64
460,1.31,0.32,-10.73
470,1.43,0.65,-10.81
480,1.7,1.02,-10.85
490,2.02,1.2,-10.96
500,2.23,1.1,-10.86
510,2.5,0.73,-10.65
520,2.7,0.34,-10.27
530,2.78,0.06,-9.99
540,2.56,-0.19,-9.77
550,3.28,-0.16,-9.55
560,3.68,-0.3,-9.65
570,3.85,-0.47,-9.58
580,3.73,-0.77,-9.56
590,3.77,-1.15,-9.53
600,4.03,-1.56,-9.63
610,4.11,-1.88,-9.94
620,4.11,-2.09,-10.11
630,3.96,-2.2,-10.27
640,4.09,-2.24,-10.25
650,4.32,-2.15,-10.54
660,4.22,-2.21,-10.86
670,3.87,-2.17,-11.19
680,3.25,-2.07,-11.64
690,2.86,-2.0,-12.12
700,2.35,-1.99,-12.2
710,1.92,-2.08,-11.84
720,1.82,-1.78,-11.22
730,1.43,-1.74,-10.9
740,1.65,-1.83,-10.62
750,1.45,-1.55,-10.21
760,2.13,-1.33,-10.21
770,2.4,-0.86,-10.15
780,2.26,-0.58,-9.9
790,2.42,-0.44,-9.74
800,2.25,-0.36,-9.17
810,2.54,-0.25,-9.14
820,2.24,-0.36,-8.6
830,2.25,-0.35,-8.68
840,3.18,-0.28,-8.76
850,3.06,-0.19,-9.32
860,3.47,-0.34,-9.48
870,3.48,-0.36,-9.82
880,3.32,-0.34,-9.99
890,3.03,-0.35,-10.43
900,3.13,-0.41,-10.4
910,3.24,-0.4,-10.36
920,3.26,-0.29,-10.22
930,3.22,0.0,-10.85
940,2.75,-0.03,-10.69
950,4.02,0.03,-10.45
960,4.84,0.08,-10.46
970,5.52,0.04,-10.9
980,2.97,0.06,-10.38
990,2.77,0.14,-10.09
1000,2.5,0.51,-10.2
