timestamp,x,y,z
0,1.13,-0.82,-10.32
10,1.38,-0.97,-10.15
20,1.51,-1.03,-10.33
30,1.79,-1.07,-10.48
40,1.78,-1.07,-10.36
50,1.69,-1.08,-10.49
60,1.43,-1.04,-10.51
70,1.15,-0.94,-10.61
80,0.81,-0.87,-10.6
90,0.58,-0.8,-10.56
100,0.57,-0.79,-10.6
110,1.04,-0.91,-10.65
120,1.54,-1.06,-10.65
130,1.78,-1.2,-10.62
140,1.83,-1.23,-10.77
150,1.74,-1.2,-10.8
160,1.69,-1.14,-10.83
170,1.74,-1.13,-10.91
180,1.8,-1.08,-10.84
190,1.67,-1.17,-10.74
200,1.66,-1.16,-10.61
210,1.78,-1.15,-10.47
220,1.67,-1.1,-10.23
230,1.47,-1.06,-10.06
240,1.36,-1.02,-9.95
250,1.36,-1.03,-9.98
260,1.48,-1.03,-10.09
270,1.56,-1.0,-10.14
280,1.53,-0.97,-10.22
290,1.58,-0.97,-10.21
300,1.68,-0.95,-10.24
310,1.6,-0.89,-10.33
320,1.56,-0.85,-10.37
330,1.52,-0.81,-10.4
340,1.51,-0.81,-10.47
350,1.57,-0.83,-10.59
360,1.62,-0.88,-10.63
370,1.68,-0.93,-10.71
380,1.69,-0.94,-10.66
390,1.64,-0.85,-10.64
400,1.5,-0.82,-10.63
410,1.4,-0.72,-10.63
420,1.29,-0.53,-10.69
430,1.17,-0.3,-10.73
440,1.04,-0.06,-10.73
450,1.0,0.14,-10.76
460,1.15,0.23,-10.9
470,1.01,0.33,-10.93
480,1.05,0.41,-10.95
490,1.14,0.34,-10.99
500,1.37,0.41,-10.86
510,1.48,0.59,-10.75
520,1.58,0.65,-10.81
530,1.52,0.62,-11.11
540,1.29,0.61,-11.25
550,1.22,0.64,-11.22
560,1.18,0.59,-10.96
570,1.46,0.44,-10.59
580,2.43,0.14,-10.44
590,3.19,-0.33,-10.39
600,3.69,-0.67,-10.41
610,3.69,-0.7,-10.39
620,3.34,-0.66,-10.42
630,2.89,-0.6,-10.06
640,2.5,-0.57,-9.76
650,2.21,-0.76,-9.68
660,2.8,-1.12,-9.9
670,3.63,-1.39,-10.31
680,3.96,-1.49,-10.49
690,3.85,-1.49,-10.79
700,3.83,-1.48,-10.61
710,3.73,-1.47,-10.5
720,3.68,-1.53,-10.46
730,3.82,-1.62,-10.54
740,4.04,-1.84,-10.79
750,4.63,-2.22,-11.11
760,4.69,-2.42,-11.17
770,4.61,-2.39,-11.14
780,4.33,-2.32,-10.94
790,4.02,-2.17,-10.4
800,3.67,-2.12,-10.01
810,3.75,-2.35,-10.29
820,3.9,-2.4,-10.55
830,3.57,-2.23,-10.29
840,2.96,-2.27,-10.16
850,2.74,-2.48,-10.05
860,2.98,-2.63,-9.84
870,3.33,-2.58,-9.53
880,2.44,-2.43,-9.04
890,1.73,-2.39,-8.92
900,1.71,-2.21,-8.67
910,0.37,-1.75,-8.55
920,2.61,-2.02,-7.69
930,1.96,-1.7,-7.96
940,2.73,-1.38,-8.16
950,1.96,-0.65,-8.55
960,4.01,-0.33,-8.56
970,2.77,-0.05,-9.28
980,2.39,-0.14,-9.65
990,1.91,-0.22,-10.49
1000,2.48,-0.05,-10.35
