timestamp,x,y,z
0,0.66,0.83,-10.11
10,0.76,0.74,-9.89
20,0.92,0.69,-10.14
30,1.25,0.69,-10.19
40,1.49,0.66,-9.84
50,1.52,0.7,-9.67
60,1.59,0.62,-9.46
70,1.55,0.64,-9.53
80,1.47,0.69,-9.66
90,1.28,0.78,-9.8
100,1.19,0.88,-10.08
110,1.31,1.01,-10.18
120,1.44,1.04,-10.35
130,1.79,0.96,-10.66
140,2.31,0.85,-11.0
150,2.84,0.67,-11.24
160,3.1,0.58,-11.44
170,3.22,0.46,-11.88
180,3.67,0.16,-12.34
190,3.75,-0.05,-12.5
200,3.38,-0.19,-12.48
210,2.96,-0.16,-12.25
220,2.51,0.07,-11.84
230,2.33,0.14,-11.16
240,2.06,0.0,-10.81
250,2.33,-0.27,-10.83
260,2.51,-0.7,-10.9
270,2.82,-0.97,-11.11
280,3.33,-0.67,-10.81
290,3.22,-0.27,-10.62
300,2.97,-0.2,-10.73
310,3.21,-0.45,-10.73
320,3.48,-0.89,-10.68
330,3.44,-1.45,-10.55
340,3.22,-1.84,-10.84
350,3.06,-2.14,-11.08
360,2.97,-2.32,-10.76
370,3.09,-2.28,-9.86
380,3.3,-1.88,-8.83
390,3.5,-1.39,-8.56
400,3.06,-1.37,-9.39
410,3.05,-1.68,-10.07
420,2.85,-2.13,-10.59
430,2.8,-2.56,-11.03
440,2.91,-2.87,-11.19
450,2.64,-2.98,-10.99
460,2.52,-2.61,-10.06
470,2.5,-1.87,-9.24
480,2.62,-1.48,-9.35
490,2.79,-1.62,-10.04
500,3.08,-1.99,-10.16
510,3.64,-2.3,-10.38
520,4.21,-2.4,-10.54
530,4.86,-2.4,-10.61
540,4.96,-2.09,-10.69
550,4.46,-1.71,-10.15
560,3.16,-1.28,-9.72
570,3.52,-1.08,-9.68
580,3.36,-1.42,-10.28
590,3.42,-2.17,-10.65
600,2.92,-2.6,-10.45
610,1.76,-2.37,-10.15
620,2.65,-1.72,-9.73
630,1.65,-0.89,-10.0
640,1.29,-0.4,-9.73
650,1.28,-0.06,-9.82
660,1.32,0.2,-9.68
670,1.97,0.05,-10.07
680,2.13,-0.09,-10.3
690,2.19,-0.14,-10.44
700,1.71,-0.11,-10.45
710,1.59,-0.03,-10.48
720,1.69,0.02,-10.52
730,1.75,-0.1,-10.39
740,2.92,0.02,-10.04
750,2.99,0.19,-9.82
760,3.08,0.19,-9.69
770,3.22,0.25,-9.58
780,3.12,0.35,-9.8
790,3.13,0.44,-9.94
800,3.2,0.53,-10.03
810,3.4,0.53,-10.0
820,3.58,0.53,-9.85
830,3.84,0.55,-9.91
840,4.03,0.51,-9.89
850,4.13,0.42,-9.84
860,4.09,0.26,-9.63
870,4.07,0.15,-9.63
880,4.02,0.07,-9.75
890,3.97,-0.06,-9.94
900,3.97,-0.04,-10.19
910,3.99,0.1,-10.43
920,4.05,0.21,-10.57
930,4.11,0.29,-10.55
940,4.08,0.29,-10.52
950,3.96,0.18,-10.37
960,3.67,-0.04,-10.27
970,3.49,-0.31,-10.31
980,3.22,-0.53,-10.11
990,2.95,-0.66,-9.86
1000,2.85,-0.57,-9.71
