timestamp,x,y,z
0,-0.04,-0.24,-10.46
10,-0.08,-0.37,-10.55
20,0.03,-0.34,-10.55
30,0.11,-0.28,-10.52
40,0.04,-0.27,-10.5
50,0.03,-0.23,-10.72
60,0.12,-0.19,-10.63
70,0.11,-0.2,-10.69
80,0.09,-0.23,-10.62
90,0.05,-0.24,-10.66
100,0.01,-0.28,-10.62
110,0.05,-0.31,-10.62
120,0.1,-0.3,-10.61
130,0.13,-0.31,-10.5
140,0.18,-0.29,-10.48
150,0.22,-0.26,-10.46
160,0.18,-0.27,-10.44
170,0.09,-0.27,-10.38
180,0.02,-0.27,-10.38
190,-0.01,-0.28,-10.43
200,-0.02,-0.27,-10.58
210,-0.03,-0.29,-10.7
220,-0.06,-0.27,-10.79
230,-0.06,-0.25,-10.87
240,-0.09,-0.25,-10.81
250,-0.15,-0.23,-10.63
260,-0.12,-0.25,-10.52
270,-0.18,-0.28,-10.4
280,-0.29,-0.23,-10.31
290,-0.43,-0.28,-10.36
300,-0.34,-0.3,-10.53
310,-0.19,-0.17,-10.68
320,-0.19,-0.1,-10.55
330,-0.23,-0.07,-10.47
340,-0.35,0.0,-10.4
350,-0.38,0.09,-10.2
360,-0.38,0.18,-10.04
370,-0.31,0.22,-9.98
380,-0.09,0.31,-10.03
390,-0.01,0.45,-10.19
400,-0.15,0.52,-10.37
410,-0.36,0.66,-10.58
420,-0.67,0.92,-10.53
430,-0.96,1.25,-10.48
440,-0.99,1.56,-10.56
450,-1.17,1.75,-10.51
460,-1.54,1.58,-10.28
470,-1.55,1.24,-10.33
480,-1.25,0.97,-10.21
490,-0.87,0.77,-9.94
500,-0.48,0.49,-9.88
510,-0.15,0.27,-9.94
520,-0.04,0.14,-9.98
530,0.01,0.06,-10.19
540,0.26,-0.09,-10.55
550,0.53,-0.23,-10.67
560,0.63,-0.18,-10.83
570,0.68,-0.12,-11.03
580,0.88,-0.25,-11.21
590,1.13,-0.49,-11.05
600,1.05,-0.61,-11.0
610,0.99,-0.7,-11.03
620,1.05,-0.82,-11.1
630,0.97,-0.95,-11.12
640,0.86,-0.62,-11.29
650,0.41,-1.06,-11.51
660,0.41,-1.1,-11.27
670,-0.13,-0.87,-11.19
680,-0.5,-0.67,-10.75
690,-0.48,-0.54,-10.45
700,-0.34,-0.46,-9.96
710,0.06,-0.36,-9.73
720,0.5,-0.4,-9.56
730,0.68,-0.34,-9.51
740,0.65,-0.29,-9.7
750,0.29,-0.22,-9.69
760,0.1,-0.06,-9.86
770,-0.06,-0.03,-10.12
780,-0.17,0.12,-9.87
790,-0.03,-0.01,-9.96
800,0.02,-0.19,-10.1
810,-0.02,-0.3,-10.45
820,-0.06,-0.24,-10.49
830,-0.03,-0.16,-10.78
840,0.0,-0.11,-10.8
850,0.11,-0.22,-10.73
860,0.38,-0.36,-10.36
870,0.64,-0.46,-10.37
880,0.71,-0.46,-10.45
890,0.84,-0.54,-10.36
900,0.8,-0.43,-10.49
910,0.66,-0.22,-10.61
920,0.55,-0.38,-11.01
930,0.12,0.38,-11.23
940,-0.27,0.38,-11.29
950,-0.02,0.28,-11.32
960,0.34,0.3,-11.27
970,0.69,0.43,-11.63
980,0.95,0.44,-11.26
990,1.13,0.54,-10.95
1000,1.4,0.34,-10.7
