timestamp,x,y,z
0,-0.32,0.2,-10.42
10,-0.36,0.18,-10.03
20,-0.31,0.29,-10.25
30,0.5,0.46,-10.32
40,0.64,0.51,-10.21
50,0.73,0.51,-10.44
60,1.25,0.55,-10.56
70,1.77,0.64,-10.79
80,1.83,0.79,-10.69
90,1.44,1.12,-10.68
100,1.26,1.32,-10.84
110,1.42,1.41,-10.85
120,2.04,1.24,-10.73
130,1.86,1.2,-10.86
140,1.94,1.09,-10.9
150,2.26,0.97,-10.84
160,2.05,0.91,-10.69
170,1.89,0.81,-10.6
180,1.91,0.61,-10.39
190,2.02,0.54,-10.41
200,2.52,0.23,-10.66
210,3.06,-0.25,-11.1
220,3.14,-0.75,-10.74
230,2.55,-0.97,-10.72
240,2.09,-1.29,-10.56
250,1.37,-1.47,-10.48
260,1.24,-1.39,-10.42
270,0.97,-1.4,-10.1
280,1.25,-1.39,-10.18
290,1.85,-1.44,-10.24
300,2.4,-1.43,-10.44
310,3.04,-1.55,-10.83
320,3.9,-1.64,-11.07
330,4.09,-1.79,-11.36
340,3.72,-1.92,-11.36
350,3.11,-1.96,-11.14
360,2.39,-1.73,-10.72
370,1.97,-1.44,-10.52
380,1.84,-1.19,-10.64
390,2.01,-1.11,-10.96
400,2.04,-1.19,-10.98
410,1.61,-1.22,-10.75
420,1.61,-1.19,-10.78
430,1.64,-1.16,-11.21
440,1.92,-1.08,-11.77
450,2.01,-1.11,-11.95
460,1.67,-1.04,-11.65
470,1.72,-0.93,-11.4
480,1.72,-0.84,-11.4
490,1.41,-0.79,-11.09
500,1.11,-0.64,-10.1
510,0.69,-0.28,-9.56
520,1.24,-0.07,-9.05
530,2.37,0.06,-8.92
540,2.71,0.13,-8.77
550,3.39,0.15,-8.26
560,3.61,0.11,-8.25
570,3.3,0.09,-8.52
580,2.96,0.25,-8.62
590,2.2,0.49,-8.54
600,2.45,0.66,-8.44
610,2.86,0.81,-8.91
620,3.79,0.86,-9.39
630,4.07,0.96,-9.71
640,4.05,1.13,-9.71
650,4.03,1.35,-9.53
660,3.37,1.53,-9.64
670,3.06,1.43,-10.06
680,2.29,1.33,-10.7
690,3.26,1.17,-10.69
700,2.03,1.16,-10.95
710,3.03,1.1,-11.12
720,3.15,1.02,-11.15
730,2.45,1.04,-11.02
740,1.89,0.95,-11.01
750,2.48,0.84,-10.76
760,2.51,0.78,-10.44
770,2.72,0.62,-10.18
780,2.84,0.52,-10.01
790,2.88,0.41,-9.84
800,3.16,0.33,-9.69
810,2.79,0.29,-9.81
820,2.75,0.34,-9.87
830,2.73,0.48,-9.94
840,2.88,0.58,-10.04
850,2.97,0.62,-10.12
860,3.09,0.62,-10.3
870,3.22,0.65,-10.32
880,3.71,0.73,-10.01
890,3.55,0.79,-10.22
900,3.43,0.81,-10.31
910,2.63,0.84,-10.49
920,3.59,0.8,-10.59
930,3.19,0.77,-10.71
940,3.24,0.73,-10.79
950,3.25,0.79,-10.68
960,3.37,0.82,-10.64
970,3.49,0.75,-10.51
980,3.52,0.57,-10.32
990,2.67,0.52,-10.37
1000,3.56,0.49,-10.44
