timestamp,x,y,z
0,-0.53,-0.83,-10.03
10,-0.46,-0.87,-9.8
20,-0.87,-1.02,-9.94
30,-1.01,-1.02,-10.16
40,-1.03,-0.98,-10.03
50,-1.02,-0.93,-10.24
60,-1.05,-0.92,-10.2
70,-1.0,-0.89,-10.19
80,-0.87,-0.92,-10.15
90,-0.79,-0.94,-10.12
100,-0.67,-0.93,-10.34
110,-0.74,-0.92,-10.57
120,-0.85,-0.92,-10.74
130,-0.94,-0.89,-10.89
140,-1.07,-0.9,-10.88
150,-1.18,-0.97,-10.86
160,-1.33,-1.05,-10.75
170,-1.41,-1.15,-10.58
180,-1.55,-1.31,-10.47
190,-1.56,-1.39,-10.39
200,-1.52,-1.32,-10.33
210,-1.37,-1.1,-10.23
220,-1.6,-1.1,-10.12
230,-1.67,-1.22,-10.35
240,-1.55,-1.21,-10.38
250,-1.49,-1.22,-10.31
260,-1.47,-1.23,-10.31
270,-1.47,-1.21,-10.37
280,-1.46,-1.14,-10.39
290,-1.41,-1.1,-10.36
300,-1.37,-1.05,-10.27
310,-1.35,-1.05,-10.13
320,-1.26,-1.01,-10.05
330,-1.17,-0.97,-10.05
340,-1.08,-0.89,-10.12
350,-1.07,-0.79,-10.29
360,-1.21,-0.72,-10.45
370,-1.41,-0.69,-10.51
380,-1.53,-0.67,-10.62
390,-1.61,-0.67,-10.66
400,-1.75,-0.72,-10.68
410,-1.87,-0.75,-10.58
420,-1.99,-0.79,-10.45
430,-2.03,-0.76,-10.4
440,-2.03,-0.7,-10.34
450,-1.99,-0.71,-10.2
460,-1.92,-0.7,-10.07
470,-1.85,-0.74,-10.01
480,-1.73,-0.76,-10.03
490,-1.75,-0.74,-10.13
500,-1.82,-0.7,-10.2
510,-1.86,-0.71,-10.26
520,-1.82,-0.69,-10.14
530,-1.58,-0.74,-9.98
540,-1.33,-0.72,-10.0
550,-1.32,-0.76,-10.24
560,-1.12,-0.8,-10.23
570,-1.04,-0.81,-10.12
580,-1.04,-0.8,-10.14
590,-0.99,-0.79,-10.08
600,-0.93,-0.86,-10.03
610,-0.71,-0.9,-10.29
620,-0.39,-0.84,-10.28
630,-0.23,-0.81,-10.28
640,-0.14,-0.95,-10.26
650,-0.09,-1.12,-10.15
660,0.04,-1.3,-10.14
670,0.08,-1.44,-10.53
680,0.11,-1.54,-10.8
690,0.02,-1.43,-11.15
700,-0.34,-1.41,-11.15
710,-0.52,-1.44,-10.96
720,-0.43,-1.42,-10.7
730,0.01,-1.46,-10.53
740,0.23,-1.56,-10.42
750,0.47,-1.64,-10.34
760,0.44,-1.63,-10.25
770,0.57,-1.72,-10.07
780,0.49,-1.75,-10.08
790,0.42,-1.73,-10.28
800,0.33,-1.66,-10.5
810,-0.04,-1.48,-10.35
820,0.02,-1.33,-10.29
830,0.29,-1.24,-10.21
840,0.67,-1.33,-10.07
850,0.91,-1.46,-10.28
860,0.69,-1.61,-10.4
870,0.85,-1.63,-11.09
880,-0.72,-1.34,-10.32
890,0.48,-1.38,-11.44
900,-0.87,-1.1,-10.2
910,-0.36,-0.71,-10.96
920,0.45,-0.71,-10.33
930,1.08,-0.62,-10.39
940,1.75,-0.71,-9.94
950,2.29,-0.95,-10.04
960,2.54,-1.31,-9.72
970,2.56,-1.57,-9.67
980,4.51,-1.95,-10.86
990,2.68,-1.64,-9.65
1000,2.23,-1.4,-9.87
