timestamp,x,y,z
0,0.43,-0.43,-10.34
10,0.25,-0.47,-9.98
20,0.08,-0.46,-10.02
30,0.33,-0.54,-9.97
40,0.47,-0.55,-10.1
50,0.56,-0.48,-10.17
60,0.3,-0.36,-10.1
70,0.06,-0.23,-9.99
80,0.05,-0.15,-9.9
90,0.3,-0.04,-10.01
100,0.65,0.04,-10.18
110,0.87,0.21,-10.41
120,1.03,0.39,-10.65
130,1.07,0.57,-10.98
140,1.29,0.79,-11.2
150,1.05,1.11,-11.35
160,1.12,1.4,-11.45
170,1.51,1.63,-11.77
180,1.84,1.83,-12.04
190,2.12,1.91,-11.98
200,1.94,1.85,-11.88
210,1.87,1.81,-11.79
220,1.87,1.86,-11.69
230,1.9,1.87,-11.64
240,2.22,1.86,-11.67
250,2.58,1.81,-11.23
260,2.38,1.54,-11.19
270,2.32,1.35,-11.06
280,2.1,1.17,-10.75
290,1.65,0.99,-10.33
300,1.4,0.74,-10.19
310,1.84,0.44,-9.96
320,2.51,0.0,-9.96
330,3.12,-0.2,-9.34
340,2.81,-0.23,-9.24
350,2.35,-0.42,-9.03
360,1.76,-0.65,-8.91
370,1.34,-1.1,-8.72
380,1.4,-1.56,-8.97
390,2.07,-1.93,-9.44
400,3.0,-2.2,-9.66
410,3.43,-2.26,-9.65
420,3.24,-2.15,-9.35
430,2.99,-1.99,-9.51
440,3.08,-1.99,-10.2
450,3.13,-2.02,-10.96
460,2.9,-2.22,-11.51
470,2.52,-2.43,-11.81
480,2.21,-2.6,-11.93
490,1.93,-2.67,-11.61
500,1.61,-2.42,-11.2
510,1.56,-1.93,-10.57
520,1.9,-1.6,-10.78
530,2.67,-1.75,-11.42
540,2.73,-1.82,-11.74
550,2.23,-1.84,-11.6
560,1.78,-1.8,-11.56
570,2.04,-1.59,-11.82
580,2.73,-1.39,-11.83
590,3.41,-1.23,-11.69
600,3.79,-1.02,-10.86
610,3.61,-0.61,-10.32
620,3.07,-0.52,-9.98
630,2.42,-0.53,-9.56
640,1.55,-0.52,-8.84
650,2.47,-0.71,-8.5
660,3.37,-0.76,-8.89
670,4.08,-0.68,-9.17
680,4.04,-0.56,-9.12
690,3.78,-0.4,-8.59
700,3.01,0.09,-7.86
710,2.72,0.57,-7.97
720,3.08,0.61,-8.54
730,2.85,0.59,-9.03
740,3.25,0.46,-9.13
750,2.88,0.53,-9.62
760,2.75,0.81,-9.97
770,2.95,1.07,-9.82
780,2.64,1.38,-10.04
790,2.51,1.6,-10.4
800,2.45,1.72,-10.6
810,2.06,1.74,-10.85
820,2.59,1.6,-11.17
830,2.08,1.65,-11.25
840,1.89,1.76,-11.19
850,1.72,1.89,-11.13
860,1.7,1.98,-11.05
870,1.84,1.87,-11.07
880,2.0,1.54,-10.79
890,2.14,1.21,-10.46
900,2.22,0.91,-10.23
910,2.26,0.75,-10.41
920,2.23,0.7,-10.48
930,2.23,0.72,-10.54
940,2.4,0.76,-10.49
950,2.6,0.79,-10.47
960,2.78,0.76,-10.34
970,2.94,0.8,-10.21
980,3.12,0.86,-9.94
990,3.35,0.93,-9.79
1000,3.53,1.02,-9.85
