timestamp,x,y,z
0,-0.78,-2.17,-9.7
10,-0.75,-2.17,-9.51
20,-0.72,-2.38,-9.39
30,-0.34,-2.7,-9.56
40,0.14,-3.01,-9.69
50,0.36,-3.23,-9.88
60,0.16,-3.2,-9.82
70,-0.12,-3.09,-9.83
80,-0.33,-2.95,-9.86
90,-0.42,-2.89,-9.91
100,-0.26,-2.91,-10.03
110,-0.11,-2.93,-10.26
120,-0.17,-2.92,-10.37
130,-0.27,-2.9,-10.52
140,-0.29,-2.9,-10.58
150,-0.29,-2.92,-10.6
160,-0.28,-2.94,-10.61
170,-0.27,-2.89,-10.72
180,-0.23,-2.82,-10.76
190,-0.13,-2.84,-10.7
200,-0.03,-2.89,-10.53
210,0.08,-2.91,-10.44
220,0.02,-2.9,-10.36
230,-0.02,-2.89,-10.26
240,-0.07,-2.86,-10.13
250,-0.16,-2.83,-10.08
260,-0.24,-2.78,-10.04
270,-0.28,-2.69,-10.0
280,-0.3,-2.6,-10.06
290,-0.25,-2.66,-10.14
300,-0.12,-2.58,-10.12
310,-0.02,-2.56,-10.13
320,-0.21,-2.58,-10.04
330,-0.22,-2.57,-10.04
340,-0.18,-2.58,-9.98
350,-0.1,-2.61,-10.08
360,-0.05,-2.66,-10.09
370,-0.02,-2.69,-10.03
380,0.0,-2.73,-10.1
390,0.02,-2.75,-10.11
400,0.02,-2.73,-10.16
410,-0.0,-2.69,-10.15
420,-0.07,-2.66,-10.15
430,-0.1,-2.63,-10.1
440,-0.14,-2.63,-10.04
450,-0.12,-2.64,-10.11
460,-0.14,-2.69,-10.18
470,-0.12,-2.68,-10.26
480,-0.08,-2.65,-10.22
490,-0.15,-2.58,-10.12
500,-0.23,-2.47,-10.11
510,-0.24,-2.38,-10.24
520,-0.28,-2.33,-10.38
530,-0.32,-2.37,-10.38
540,-0.3,-2.4,-10.41
550,-0.39,-2.41,-10.29
560,-0.54,-2.39,-10.15
570,-0.57,-2.33,-10.01
580,-0.52,-2.25,-9.87
590,-0.27,-2.17,-10.08
600,0.15,-2.05,-10.3
610,0.38,-1.82,-10.48
620,0.49,-1.5,-10.82
630,0.44,-1.13,-11.1
640,0.27,-0.78,-11.24
650,0.65,-0.41,-11.56
660,1.77,-0.0,-11.82
670,1.7,0.14,-11.93
680,1.86,0.67,-11.94
690,2.98,1.0,-11.88
700,3.82,0.99,-11.61
710,4.68,0.71,-11.09
720,4.93,0.48,-10.66
730,5.73,0.07,-10.32
740,3.27,0.62,-10.57
750,3.35,0.62,-9.46
760,3.74,0.8,-9.06
770,3.56,0.58,-8.29
780,3.47,0.31,-7.69
790,3.41,-0.11,-7.33
800,3.65,-0.6,-7.51
810,3.95,-1.15,-7.9
820,4.18,-1.71,-8.28
830,4.27,-2.32,-8.59
840,4.32,-2.88,-8.85
850,4.32,-3.39,-8.88
860,5.34,-3.89,-9.24
870,3.8,-4.55,-8.99
880,4.95,-5.0,-9.11
890,5.31,-5.73,-9.16
900,5.43,-6.1,-9.28
910,5.32,-6.37,-9.21
920,5.45,-6.89,-9.23
930,6.54,-7.71,-9.62
940,6.99,-8.4,-10.02
950,6.43,-8.71,-10.41
960,5.07,-8.36,-10.52
970,3.73,-7.79,-10.67
980,2.48,-6.88,-10.71
990,1.55,-5.61,-10.88
1000,1.33,-4.53,-11.07
