timestamp,x,y,z
0,0.68,-0.88,-10.42
10,0.47,-0.89,-10.11
20,0.27,-0.86,-10.32
30,0.57,-0.77,-10.39
40,0.51,-0.62,-10.35
50,0.31,-0.49,-10.39
60,0.22,-0.45,-10.31
70,0.21,-0.42,-10.3
80,0.13,-0.41,-10.12
90,0.01,-0.42,-10.03
100,0.0,-0.35,-10.11
110,0.2,-0.4,-10.29
120,0.44,-0.46,-10.47
130,0.65,-0.55,-10.59
140,0.8,-0.6,-10.71
150,0.87,-0.59,-10.76
160,0.87,-0.54,-10.82
170,0.87,-0.52,-10.81
180,1.08,-0.52,-10.93
190,1.2,-0.48,-10.91
200,1.13,-0.51,-10.72
210,1.1,-0.49,-10.74
220,1.18,-0.47,-10.81
230,1.17,-0.44,-10.77
240,1.2,-0.38,-10.91
250,1.27,-0.17,-10.98
260,1.28,0.1,-10.78
270,0.91,0.29,-10.99
280,1.02,0.43,-10.84
290,1.22,0.67,-10.47
300,1.37,0.94,-10.3
310,1.59,1.1,-10.41
320,1.6,1.23,-10.62
330,1.55,1.14,-10.81
340,1.53,1.09,-10.73
350,1.36,0.99,-10.67
360,1.78,1.06,-10.53
370,1.71,0.93,-10.51
380,1.51,0.88,-10.16
390,1.51,0.77,-10.11
400,1.47,0.78,-10.3
410,1.86,0.58,-10.66
420,2.19,0.18,-10.69
430,2.15,-0.01,-10.66
440,1.66,-0.24,-10.61
450,1.57,-0.34,-10.14
460,1.25,-0.36,-9.88
470,1.12,-0.42,-9.56
480,1.09,-0.57,-9.61
490,1.37,-0.86,-9.62
500,1.92,-1.3,-9.89
510,2.49,-1.74,-10.24
520,2.8,-2.18,-10.58
530,3.09,-2.53,-10.79
540,3.29,-2.69,-10.67
550,3.2,-2.62,-10.31
560,3.03,-2.33,-10.45
570,3.06,-2.42,-11.2
580,2.62,-2.64,-11.79
590,2.07,-2.88,-11.89
600,1.67,-3.18,-11.86
610,1.58,-3.51,-12.09
620,2.05,-3.73,-12.22
630,2.64,-3.63,-12.03
640,2.94,-2.81,-11.3
650,2.43,-2.22,-11.16
660,2.07,-2.22,-11.32
670,1.82,-2.35,-11.04
680,1.57,-2.43,-10.45
690,0.76,-2.59,-9.85
700,1.75,-2.85,-9.51
710,2.29,-2.76,-9.83
720,3.33,-2.63,-9.7
730,3.17,-2.06,-9.4
740,3.0,-1.23,-8.81
750,2.21,-0.71,-9.62
760,2.31,-1.17,-9.42
770,1.66,-1.62,-9.16
780,1.96,-1.82,-8.37
790,6.72,-1.11,-10.26
800,1.9,-0.96,-9.53
810,1.91,-0.26,-9.52
820,1.48,0.22,-9.56
830,1.2,0.77,-10.71
840,1.81,0.8,-11.01
850,2.02,0.37,-10.31
860,2.27,0.16,-10.35
870,2.27,-0.04,-10.16
880,2.21,0.12,-10.71
890,2.15,0.23,-10.34
900,2.86,0.28,-10.13
910,3.29,0.11,-9.88
920,3.71,0.07,-9.99
930,3.87,0.01,-10.08
940,3.69,0.02,-10.0
950,3.62,0.2,-10.1
960,3.48,0.45,-10.11
970,3.68,0.61,-10.07
980,3.8,0.62,-9.92
990,3.8,0.73,-10.01
1000,3.76,0.68,-9.92
