timestamp,x,y,z
0,2.52,-0.79,-10.33
10,2.5,-0.77,-9.73
20,1.83,-0.66,-9.95
30,1.65,-0.58,-10.35
40,1.71,-0.56,-10.21
50,1.99,-0.54,-10.18
60,2.14,-0.58,-9.98
70,2.1,-0.59,-10.07
80,1.81,-0.57,-10.03
90,1.68,-0.53,-10.03
100,1.72,-0.52,-10.13
110,1.8,-0.59,-10.17
120,2.31,-0.75,-10.41
130,2.51,-0.93,-10.55
140,2.34,-1.05,-10.7
150,2.07,-1.03,-10.81
160,1.94,-0.95,-10.94
170,1.86,-0.86,-11.07
180,1.84,-0.75,-11.29
190,1.82,-0.69,-10.99
200,1.83,-0.58,-10.55
210,1.81,-0.64,-10.55
220,1.87,-0.62,-10.62
230,1.97,-0.52,-10.54
240,1.89,-0.49,-10.53
250,1.75,-0.5,-10.4
260,1.64,-0.5,-10.28
270,1.57,-0.46,-10.09
280,1.55,-0.41,-9.9
290,1.64,-0.39,-9.81
300,1.75,-0.4,-9.82
310,1.83,-0.39,-9.88
320,1.81,-0.41,-10.1
330,1.74,-0.5,-10.25
340,1.57,-0.54,-10.3
350,1.5,-0.52,-10.37
360,1.57,-0.37,-10.34
370,1.67,-0.11,-10.36
380,1.87,0.19,-10.6
390,2.05,0.42,-10.78
400,1.94,0.56,-10.99
410,2.1,0.62,-11.13
420,2.36,0.65,-11.17
430,2.61,0.69,-11.1
440,2.75,0.71,-10.95
450,2.75,0.66,-10.69
460,2.71,0.47,-10.47
470,3.23,0.41,-10.36
480,3.44,0.33,-10.38
490,3.35,0.26,-10.38
500,3.32,0.35,-10.36
510,3.37,0.44,-10.32
520,3.51,0.21,-10.24
530,3.99,-0.08,-10.08
540,4.36,-0.32,-10.07
550,4.62,-0.59,-10.17
560,4.9,-0.65,-10.18
570,4.68,-0.9,-10.12
580,4.49,-1.14,-10.06
590,4.24,-1.1,-9.72
600,3.68,-1.11,-9.46
610,3.21,-1.36,-9.5
620,3.12,-1.51,-10.1
630,3.02,-1.66,-10.48
640,3.17,-1.86,-10.53
650,3.25,-1.74,-10.81
660,3.09,-1.73,-11.03
670,2.91,-1.78,-11.25
680,2.63,-1.62,-11.06
690,2.49,-1.6,-10.65
700,2.49,-1.31,-10.25
710,2.41,-0.8,-10.04
720,2.37,-0.72,-10.03
730,2.15,-0.68,-9.93
740,2.19,-0.57,-9.46
750,2.77,-0.45,-9.28
760,2.32,-0.36,-9.3
770,2.23,-0.31,-8.85
780,2.25,-0.15,-8.96
790,2.78,0.09,-9.41
800,3.04,0.21,-9.97
810,2.85,0.18,-10.06
820,2.63,0.11,-9.87
830,2.68,-0.05,-9.9
840,2.77,-0.28,-10.13
850,2.62,-0.21,-10.28
860,1.05,0.04,-10.71
870,3.84,0.4,-10.55
880,3.93,0.43,-11.26
890,4.14,0.16,-10.75
900,2.85,0.45,-10.56
910,2.51,0.49,-10.7
920,1.86,0.32,-9.96
930,2.3,0.34,-9.82
940,3.91,0.23,-9.83
950,2.69,0.07,-10.36
960,1.87,-0.04,-10.04
970,1.57,0.16,-10.35
980,1.68,0.4,-10.46
990,2.82,0.53,-10.49
1000,1.36,0.69,-10.71
