timestamp,x,y,z
0,-1.38,-3.07,-9.83
10,-1.4,-3.34,-9.48
20,-1.84,-3.58,-9.7
30,-1.72,-3.44,-10.09
40,-1.48,-3.35,-10.04
50,-1.44,-3.31,-10.26
60,-1.41,-3.26,-10.22
70,-1.42,-3.34,-10.11
80,-1.44,-3.38,-10.06
90,-1.41,-3.4,-10.01
100,-1.28,-3.43,-10.06
110,-1.26,-3.39,-10.1
120,-1.27,-3.37,-10.2
130,-1.16,-3.34,-10.12
140,-1.06,-3.36,-9.87
150,-1.07,-3.4,-9.74
160,-1.1,-3.45,-9.61
170,-1.04,-3.46,-9.57
180,-0.99,-3.43,-9.75
190,-1.01,-3.4,-9.87
200,-1.23,-3.44,-9.9
210,-1.64,-3.42,-10.14
220,-2.01,-3.31,-10.03
230,-0.58,-3.52,-9.66
240,-0.89,-3.34,-9.78
250,-1.04,-3.38,-9.62
260,-0.82,-3.39,-9.53
270,-0.84,-3.4,-9.7
280,-0.95,-3.43,-9.73
290,-1.06,-3.42,-9.64
300,-1.12,-3.36,-9.55
310,-1.19,-3.3,-9.56
320,-1.24,-3.23,-9.57
330,-1.3,-3.18,-9.61
340,-1.42,-3.14,-9.63
350,-1.54,-3.08,-9.63
360,-1.61,-3.01,-9.69
370,-1.59,-2.89,-9.65
380,-1.62,-2.8,-9.64
390,-1.73,-2.71,-9.38
400,-1.73,-2.68,-9.42
410,-1.63,-2.54,-9.53
420,-1.6,-2.4,-9.52
430,-1.58,-2.33,-9.6
440,-1.45,-2.17,-9.79
450,-1.22,-2.08,-9.8
460,-1.11,-2.11,-9.75
470,-0.97,-2.07,-9.72
480,-0.9,-2.13,-9.69
490,-0.87,-2.27,-9.49
500,-0.7,-2.37,-9.4
510,-0.37,-2.45,-9.34
520,-0.04,-2.44,-9.55
530,0.09,-2.38,-9.91
540,-0.01,-2.48,-10.35
550,-0.09,-2.51,-10.59
560,-0.28,-2.48,-10.72
570,-0.45,-2.55,-10.64
580,-0.7,-2.56,-10.55
590,-0.79,-2.66,-10.38
600,-0.85,-2.66,-10.28
610,-0.56,-2.67,-10.42
620,-0.34,-2.66,-10.42
630,-0.13,-2.56,-10.62
640,0.03,-2.51,-10.73
650,0.28,-2.45,-10.84
660,0.42,-2.46,-10.67
670,0.44,-2.38,-10.46
680,0.43,-2.27,-10.31
690,0.57,-2.26,-10.01
700,1.17,-2.36,-9.77
710,1.53,-2.39,-9.69
720,1.36,-2.19,-10.01
730,1.75,-1.94,-10.23
740,2.14,-1.81,-10.46
750,2.06,-1.78,-10.37
760,1.97,-1.65,-9.89
770,2.04,-1.45,-9.77
780,2.56,-1.38,-9.62
790,3.05,-1.42,-9.5
800,3.22,-1.24,-9.73
810,3.47,-1.09,-9.83
820,3.82,-0.89,-9.66
830,3.59,-0.57,-9.0
840,4.07,-0.53,-8.77
850,4.77,-0.59,-8.26
860,5.32,-0.65,-7.98
870,5.49,-0.55,-8.07
880,5.41,-0.63,-8.46
890,4.98,-0.74,-8.76
900,4.97,-0.71,-9.18
910,4.57,-0.68,-9.41
920,4.9,-0.73,-9.54
930,5.11,-0.59,-9.12
940,4.67,-0.43,-9.76
950,5.17,-0.24,-9.52
960,4.47,-0.09,-10.0
970,5.2,-0.45,-9.87
980,5.33,-0.61,-9.91
990,5.55,-0.62,-10.4
1000,4.56,-0.39,-10.29
