timestamp,x,y,z
0,-0.06,-1.52,-9.84
10,-0.19,-1.57,-9.58
20,-0.29,-1.47,-9.97
30,0.19,-1.15,-10.54
40,0.47,-0.85,-10.88
50,1.25,-0.57,-11.31
60,2.08,-0.39,-11.19
70,2.72,-0.21,-11.33
80,3.13,0.19,-11.56
90,3.13,0.8,-11.93
100,2.97,1.45,-12.13
110,2.84,1.84,-11.96
120,2.8,2.0,-11.66
130,2.61,1.88,-11.15
140,2.68,1.68,-10.59
150,2.7,1.36,-10.34
160,2.93,1.02,-10.54
170,3.16,0.59,-10.19
180,3.62,0.23,-10.08
190,3.96,-0.2,-10.0
200,3.99,-0.51,-10.03
210,3.9,-1.05,-10.01
220,3.82,-1.92,-10.23
230,3.75,-2.75,-10.57
240,3.51,-3.69,-10.37
250,2.99,-4.46,-10.19
260,2.82,-4.82,-10.07
270,2.66,-4.58,-9.38
280,2.26,-4.06,-9.04
290,2.31,-3.38,-9.05
300,3.08,-3.29,-9.61
310,3.7,-3.63,-10.3
320,3.56,-4.13,-10.76
330,3.36,-4.75,-11.24
340,3.17,-5.3,-11.82
350,2.77,-5.37,-11.9
360,3.15,-4.19,-11.35
370,3.4,-3.01,-11.44
380,3.45,-2.7,-12.05
390,3.56,-2.92,-12.31
400,2.76,-3.02,-11.47
410,1.92,-2.75,-11.26
420,2.3,-2.74,-10.96
430,2.86,-2.5,-10.7
440,3.04,-1.99,-9.39
450,3.45,-1.24,-8.45
460,3.73,-1.13,-8.43
470,3.77,-1.18,-8.9
480,3.09,-0.95,-9.21
490,1.84,-0.79,-8.72
500,2.02,-0.71,-8.62
510,2.66,-0.6,-8.6
520,3.46,-0.55,-9.05
530,4.06,-0.42,-8.64
540,4.06,0.28,-8.43
550,3.88,0.55,-8.94
560,3.88,0.53,-9.52
570,3.76,0.4,-9.66
580,3.82,0.14,-9.34
590,4.22,-0.06,-9.45
600,3.8,-0.03,-10.21
610,5.8,-0.21,-10.34
620,5.35,0.28,-10.24
630,5.0,0.84,-10.04
640,4.97,1.14,-9.81
650,4.84,1.09,-9.46
660,4.54,1.17,-9.52
670,5.42,1.01,-9.26
680,5.46,1.18,-9.64
690,5.51,1.37,-9.74
700,5.37,1.42,-9.79
710,5.25,1.5,-9.53
720,5.33,1.51,-9.51
730,5.31,1.51,-9.37
740,5.15,1.33,-9.45
750,5.32,0.94,-9.45
760,4.99,0.82,-9.51
770,4.77,0.75,-9.56
780,4.99,0.56,-9.61
790,5.25,0.24,-9.94
800,5.13,-0.21,-9.79
810,5.05,-0.68,-9.61
820,4.36,-1.04,-9.5
830,3.64,-0.78,-9.42
840,4.87,-0.91,-8.88
850,4.2,-0.76,-9.28
860,4.38,-0.73,-9.46
870,4.01,-0.51,-9.7
880,4.41,-0.38,-9.89
890,4.53,-0.17,-9.94
900,4.47,0.04,-9.85
910,4.42,0.25,-9.91
920,4.43,0.53,-9.73
930,4.39,0.77,-9.62
940,4.3,0.99,-9.74
950,4.14,1.17,-10.08
960,3.96,1.31,-10.2
970,4.0,1.4,-10.11
980,4.12,1.43,-9.91
990,4.28,1.36,-9.72
1000,4.47,1.17,-9.39
