timestamp,x,y,z
0,-0.13,-1.81,-10.99
10,-0.2,-1.77,-11.05
20,-0.19,-1.7,-11.04
30,-0.15,-1.76,-10.83
40,-0.17,-1.88,-10.67
50,0.04,-1.94,-10.62
60,0.2,-1.97,-10.52
70,0.24,-1.98,-10.38
80,0.16,-1.97,-10.38
90,0.2,-2.01,-10.39
100,0.08,-1.87,-10.44
110,0.09,-1.76,-10.31
120,-0.12,-1.67,-10.18
130,-0.24,-1.56,-10.3
140,-0.22,-1.43,-10.23
150,-0.15,-1.28,-10.02
160,-0.05,-1.18,-10.13
170,0.05,-1.12,-10.26
180,0.51,-1.0,-10.56
190,0.87,-0.81,-10.72
200,1.07,-0.64,-10.85
210,1.18,-0.47,-10.83
220,1.14,-0.28,-10.52
230,1.04,-0.11,-10.26
240,1.06,-0.03,-10.15
250,0.93,-0.03,-9.96
260,1.8,0.08,-10.14
270,2.11,-0.15,-10.08
280,2.42,-0.23,-10.35
290,2.48,-0.31,-10.22
300,2.42,-0.27,-10.19
310,2.3,-0.36,-9.91
320,2.32,-0.41,-9.48
330,2.47,-0.42,-9.36
340,2.62,-0.43,-9.3
350,3.19,-0.5,-9.5
360,3.53,-0.57,-9.65
370,3.86,-0.67,-9.89
380,3.94,-0.7,-10.04
390,3.53,-0.75,-10.12
400,3.15,-0.75,-10.1
410,2.86,-0.75,-9.92
420,2.76,-0.72,-9.87
430,2.97,-0.65,-9.84
440,3.43,-0.63,-9.96
450,4.35,-0.73,-10.14
460,5.07,-0.93,-10.32
470,5.15,-1.17,-10.26
480,4.84,-1.42,-10.26
490,4.52,-1.64,-10.3
500,4.29,-1.72,-10.62
510,4.16,-1.75,-10.87
520,4.23,-1.63,-10.75
530,4.41,-1.58,-10.58
540,4.36,-1.8,-10.53
550,4.65,-2.14,-10.52
560,4.64,-2.46,-10.31
570,4.37,-2.84,-10.04
580,4.61,-2.85,-10.01
590,4.7,-2.86,-10.2
600,4.71,-3.1,-10.15
610,4.88,-3.38,-9.92
620,4.88,-3.25,-9.59
630,5.26,-2.79,-9.59
640,5.31,-2.19,-9.64
650,5.11,-2.0,-9.98
660,4.78,-2.69,-10.13
670,4.61,-3.33,-10.42
680,4.41,-3.99,-10.5
690,5.62,-4.59,-10.36
700,4.37,-4.29,-11.14
710,5.82,-3.88,-10.59
720,5.04,-3.21,-10.35
730,4.88,-3.22,-9.95
740,4.34,-2.8,-10.34
750,4.22,-2.25,-10.02
760,3.69,-1.49,-9.7
770,3.19,-0.8,-10.05
780,2.42,-0.25,-9.47
790,1.77,0.26,-9.0
800,1.51,0.81,-9.19
810,1.6,1.07,-9.65
820,1.99,1.15,-9.73
830,1.84,1.13,-9.49
840,2.12,1.08,-9.61
850,2.15,1.06,-9.51
860,2.84,1.08,-9.23
870,2.75,1.44,-9.28
880,3.01,1.53,-9.67
890,2.78,1.65,-9.85
900,3.2,1.84,-10.25
910,4.24,1.83,-10.06
920,3.91,1.71,-10.68
930,4.39,1.3,-10.74
940,4.41,1.04,-10.75
950,4.61,0.88,-10.48
960,4.77,1.07,-10.3
970,4.78,1.3,-9.75
980,4.9,1.43,-9.42
990,4.87,1.49,-9.16
1000,4.75,1.46,-9.15
