timestamp,x,y,z
0,-0.11,-6.85,-7.17
10,-0.66,-6.66,-6.61
20,-0.72,-6.63,-6.32
30,0.96,-6.87,-6.19
40,2.7,-6.9,-6.01
50,3.65,-6.33,-6.16
60,3.11,-5.65,-6.22
70,2.45,-5.18,-6.81
80,2.26,-4.75,-7.16
90,2.35,-4.6,-7.11
100,2.91,-4.57,-7.11
110,3.55,-4.54,-7.25
120,4.0,-4.45,-7.41
130,4.42,-4.54,-7.44
140,4.64,-4.55,-7.46
150,4.8,-4.61,-7.46
160,4.91,-4.67,-7.61
170,4.97,-4.7,-7.64
180,4.89,-4.75,-7.57
190,4.83,-4.73,-7.62
200,4.92,-4.69,-7.48
210,5.13,-4.65,-7.31
220,5.1,-4.73,-7.4
230,5.2,-4.76,-7.69
240,5.69,-4.85,-7.86
250,6.23,-4.95,-8.22
260,6.96,-5.21,-8.47
270,7.51,-5.48,-8.76
280,7.53,-5.6,-8.87
290,7.52,-5.58,-8.98
300,7.45,-5.45,-9.16
310,8.03,-5.34,-9.23
320,8.67,-5.21,-9.32
330,9.07,-5.01,-9.38
340,9.03,-4.64,-9.47
350,8.82,-4.0,-9.72
360,7.88,-3.28,-10.07
370,7.92,-2.94,-9.77
380,7.87,-2.41,-9.25
390,8.73,-1.36,-8.97
400,7.78,-0.41,-8.21
410,7.34,0.36,-7.53
420,7.02,0.6,-6.71
430,7.42,0.79,-6.05
440,7.34,1.33,-5.49
450,7.81,1.86,-4.98
460,7.36,2.58,-4.72
470,6.73,3.29,-5.04
480,6.62,3.44,-5.14
490,6.58,3.66,-5.3
500,7.06,4.32,-5.58
510,7.57,5.26,-5.88
520,7.72,6.12,-6.56
530,7.91,6.58,-7.33
540,8.07,6.71,-8.04
550,7.99,6.89,-8.83
560,7.93,6.85,-9.12
570,8.27,6.49,-9.24
580,8.55,6.18,-8.85
590,8.06,6.12,-8.37
600,7.47,5.98,-7.78
610,6.69,5.77,-7.05
620,6.02,5.56,-6.17
630,5.68,5.37,-5.42
640,5.64,5.1,-5.08
650,5.89,4.81,-4.83
660,6.14,4.57,-4.63
670,6.32,4.45,-4.46
680,6.65,4.46,-4.36
690,7.05,4.63,-4.25
700,7.26,4.73,-4.21
710,7.34,4.73,-4.32
720,7.47,4.62,-4.73
730,7.61,4.49,-5.2
740,7.73,4.37,-5.57
750,7.88,4.33,-6.02
760,7.9,4.35,-6.34
770,7.88,4.33,-6.61
780,7.84,4.4,-6.76
790,7.62,4.62,-6.81
800,7.59,4.83,-6.83
810,7.54,4.93,-6.9
820,7.36,4.84,-6.87
830,7.38,4.76,-6.84
840,7.66,4.76,-6.72
850,7.95,4.8,-6.65
860,7.9,4.94,-6.51
870,7.74,5.2,-6.35
880,7.66,5.46,-6.37
890,7.42,5.59,-6.47
900,7.43,5.7,-6.65
910,7.47,5.65,-6.91
920,7.37,5.35,-7.07
930,7.32,5.04,-7.16
940,7.22,4.84,-7.39
950,7.12,4.68,-7.46
960,7.18,4.54,-7.52
970,7.39,4.39,-7.78
980,7.52,4.27,-8.02
990,7.46,4.21,-8.23
1000,7.4,4.06,-8.49
