timestamp,x,y,z
0,1.95,-5.77,-7.89
10,2.81,-6.12,-7.67
20,3.96,-6.36,-7.3
30,4.47,-6.42,-7.23
40,4.23,-6.27,-7.37
50,3.61,-6.18,-7.76
60,2.91,-6.22,-8.11
70,2.57,-6.3,-8.28
80,2.59,-6.36,-8.23
90,2.86,-6.45,-8.09
100,3.16,-6.54,-7.99
110,3.28,-6.58,-8.1
120,3.22,-6.58,-8.22
130,3.34,-6.63,-8.39
140,3.79,-6.75,-8.29
150,4.2,-6.87,-8.14
160,4.15,-6.81,-8.08
170,3.87,-6.68,-8.05
180,3.53,-6.58,-8.04
190,3.32,-6.46,-7.95
200,3.19,-6.44,-7.86
210,3.11,-6.29,-7.76
220,3.01,-6.02,-7.75
230,2.93,-5.86,-7.79
240,2.8,-5.74,-7.76
250,2.74,-5.55,-7.71
260,2.61,-5.34,-7.66
270,2.46,-5.14,-7.65
280,2.34,-4.9,-7.56
290,2.25,-4.62,-7.53
300,2.17,-4.34,-7.55
310,2.12,-4.08,-7.62
320,2.06,-3.88,-7.73
330,2.14,-3.61,-7.92
340,2.29,-3.21,-8.19
350,2.49,-2.9,-8.43
360,3.04,-2.7,-8.81
370,3.72,-2.55,-9.23
380,4.34,-2.43,-9.66
390,4.99,-2.41,-10.01
400,5.81,-2.4,-10.13
410,6.68,-2.34,-10.24
420,7.24,-2.33,-10.19
430,7.54,-2.38,-10.12
440,7.54,-2.37,-10.18
450,7.54,-2.31,-10.28
460,7.72,-2.38,-10.21
470,8.12,-2.54,-10.03
480,8.66,-2.77,-9.93
490,8.86,-2.94,-9.8
500,8.86,-3.08,-9.51
510,8.65,-3.1,-9.24
520,8.94,-3.17,-9.1
530,9.17,-3.47,-8.83
540,9.39,-3.67,-9.11
550,9.54,-3.76,-9.08
560,9.16,-3.82,-8.91
570,8.77,-3.73,-8.94
580,8.56,-3.57,-9.18
590,8.05,-3.3,-9.07
600,8.25,-3.04,-9.19
610,8.31,-2.89,-10.03
620,7.6,-2.95,-8.99
630,6.54,-2.72,-8.6
640,6.83,-2.63,-7.93
650,5.07,-2.0,-8.15
660,3.58,-1.7,-7.35
670,2.66,-0.51,-6.43
680,2.96,0.19,-6.27
690,3.05,1.53,-7.56
700,2.25,2.19,-7.87
710,1.07,2.91,-7.39
720,1.36,3.49,-6.71
730,2.06,3.79,-6.68
740,3.4,4.33,-7.9
750,3.88,5.4,-9.07
760,3.3,6.62,-9.91
770,2.83,7.38,-10.15
780,2.49,7.97,-10.25
790,2.78,8.22,-9.89
800,3.73,8.1,-10.12
810,3.85,7.67,-10.01
820,3.94,7.29,-9.52
830,3.47,7.22,-8.89
840,2.75,7.34,-8.82
850,2.22,7.29,-8.43
860,2.02,7.25,-7.75
870,-17.35,11.15,-7.33
880,-8.35,3.8,-0.75
890,8.04,-0.04,-11.13
900,7.36,2.2,-11.02
910,6.05,4.49,-8.95
920,4.44,4.99,-5.58
930,2.65,5.57,-3.88
940,3.01,6.05,-5.68
950,3.37,5.87,-5.75
960,4.91,6.03,-7.13
970,5.96,5.98,-6.82
980,6.76,6.29,-7.98
990,6.83,5.94,-7.93
1000,6.9,5.31,-8.35
