timestamp,x,y,z
0,-0.75,-7.12,-7.73
10,-0.52,-7.04,-7.74
20,-0.7,-7.3,-7.69
30,-0.98,-7.31,-7.66
40,-1.09,-7.19,-7.48
50,-1.02,-7.09,-7.1
60,-1.19,-7.07,-6.97
70,-1.28,-7.02,-6.97
80,-1.23,-6.88,-7.17
90,-1.26,-6.66,-7.15
100,-1.4,-6.44,-7.14
110,-1.7,-6.24,-7.02
120,-1.76,-6.03,-7.01
130,-1.79,-5.83,-7.02
140,-1.58,-5.68,-7.07
150,-1.39,-5.57,-7.12
160,-1.28,-5.51,-7.18
170,-1.08,-5.37,-7.35
180,-0.92,-5.23,-7.49
190,-1.03,-5.18,-7.57
200,-0.91,-5.25,-7.58
210,-0.68,-5.23,-7.52
220,-0.54,-5.23,-7.68
230,-0.35,-5.22,-7.82
240,-0.17,-5.24,-7.96
250,0.22,-5.26,-8.09
260,0.67,-5.19,-8.27
270,1.09,-5.07,-8.59
280,1.25,-5.0,-8.87
290,1.03,-4.91,-9.18
300,0.93,-4.7,-9.36
310,0.99,-4.45,-9.64
320,1.2,-4.22,-9.85
330,1.49,-4.04,-10.01
340,1.9,-3.9,-10.06
350,2.52,-3.86,-10.17
360,3.0,-3.87,-10.32
370,3.33,-3.86,-10.58
380,3.71,-3.88,-10.77
390,3.94,-3.96,-10.81
400,4.18,-4.06,-10.8
410,4.07,-4.01,-10.75
420,4.13,-3.95,-10.9
430,4.52,-4.04,-10.94
440,4.87,-4.18,-11.02
450,5.37,-4.33,-11.1
460,5.51,-4.3,-10.9
470,5.36,-4.14,-10.66
480,5.43,-4.23,-10.43
490,4.98,-4.27,-10.54
500,4.7,-4.09,-10.4
510,5.08,-3.81,-9.94
520,5.46,-3.21,-9.59
530,5.95,-2.68,-9.52
540,6.07,-2.46,-9.71
550,5.62,-2.33,-9.71
560,4.45,-2.12,-9.33
570,4.54,-1.76,-9.94
580,3.65,-1.52,-9.45
590,2.75,-0.86,-7.86
600,3.29,-0.1,-7.73
610,2.85,0.86,-8.98
620,3.67,1.58,-9.61
630,3.69,2.0,-8.52
640,3.25,2.19,-9.18
650,2.91,2.32,-9.82
660,3.43,2.39,-9.73
670,3.73,2.83,-9.55
680,4.09,3.37,-9.66
690,4.89,3.77,-10.14
700,5.63,3.85,-10.32
710,5.54,3.76,-10.38
720,5.91,3.56,-10.13
730,4.83,3.62,-10.18
740,3.42,3.84,-10.74
750,4.54,3.85,-10.06
760,4.64,4.05,-10.01
770,5.09,4.26,-9.71
780,5.28,4.58,-9.19
790,5.08,4.76,-8.82
800,5.39,4.78,-8.62
810,4.86,4.95,-8.53
820,4.19,5.24,-8.17
830,4.22,5.28,-7.79
840,3.96,5.08,-7.53
850,3.7,4.81,-7.44
860,3.44,4.56,-7.4
870,3.44,4.47,-7.46
880,3.3,4.42,-7.69
890,3.23,4.39,-7.95
900,3.41,4.5,-8.3
910,3.58,4.63,-8.49
920,3.93,4.81,-9.04
930,4.3,4.83,-9.16
940,4.58,4.76,-9.39
950,4.67,4.47,-9.46
960,4.75,4.19,-9.51
970,4.86,4.05,-9.43
980,5.03,4.03,-9.46
990,5.15,3.93,-9.49
1000,4.93,3.71,-9.49
