timestamp,x,y,z
0,1.9,-6.68,-7.37
10,2.11,-6.98,-7.78
20,1.85,-6.79,-8.09
30,1.53,-6.59,-8.22
40,1.04,-6.35,-8.3
50,1.05,-6.44,-8.42
60,0.93,-6.47,-8.54
70,0.81,-6.38,-8.83
80,0.92,-6.37,-9.15
90,0.92,-6.33,-9.27
100,1.01,-6.32,-9.23
110,1.15,-6.41,-9.08
120,1.65,-6.49,-8.88
130,2.02,-6.52,-8.7
140,2.22,-6.52,-8.56
150,2.06,-6.48,-8.42
160,1.87,-6.37,-8.33
170,1.77,-6.29,-8.24
180,1.79,-6.22,-8.2
190,1.74,-6.15,-8.12
200,1.63,-6.07,-8.07
210,1.49,-5.99,-7.97
220,1.46,-5.95,-7.92
230,1.43,-5.9,-7.83
240,1.37,-5.8,-7.83
250,1.26,-5.67,-7.81
260,1.1,-5.58,-7.83
270,1.05,-5.51,-7.88
280,1.1,-5.45,-7.9
290,1.2,-5.37,-7.95
300,1.33,-5.31,-7.94
310,1.41,-5.27,-7.95
320,1.47,-5.21,-7.89
330,1.61,-5.16,-7.9
340,1.65,-5.07,-7.9
350,1.67,-4.94,-7.87
360,1.6,-4.71,-7.81
370,1.46,-4.37,-7.7
380,1.43,-4.07,-7.72
390,1.81,-3.89,-7.88
400,2.25,-3.85,-7.97
410,2.68,-3.81,-8.21
420,3.03,-3.63,-8.68
430,3.22,-3.4,-8.93
440,3.35,-3.12,-9.2
450,3.41,-2.78,-9.26
460,3.41,-2.39,-9.3
470,3.46,-1.95,-9.45
480,3.61,-1.57,-9.74
490,4.25,-1.47,-10.06
500,5.19,-1.51,-10.41
510,5.57,-1.87,-10.54
520,6.27,-2.15,-10.33
530,6.76,-2.19,-10.22
540,7.17,-2.26,-10.17
550,7.46,-2.36,-10.1
560,7.89,-2.55,-10.04
570,8.36,-2.71,-10.11
580,8.59,-2.89,-10.2
590,8.33,-3.12,-10.2
600,8.0,-3.37,-10.08
610,7.61,-3.57,-9.96
620,7.77,-3.87,-9.97
630,8.3,-4.17,-10.04
640,8.4,-4.25,-10.1
650,8.63,-4.34,-10.49
660,8.62,-4.46,-10.77
670,8.33,-4.55,-10.61
680,7.51,-4.56,-10.58
690,6.98,-4.32,-11.03
700,6.5,-4.23,-10.54
710,5.94,-3.51,-9.98
720,5.69,-2.19,-8.17
730,6.4,-0.87,-8.56
740,7.19,-0.52,-8.33
750,6.2,-0.54,-8.35
760,4.97,-0.73,-7.87
770,3.37,-0.16,-7.51
780,2.79,0.89,-6.53
790,2.34,1.76,-6.67
800,2.78,3.25,-6.53
810,2.51,4.76,-6.71
820,3.19,5.58,-6.81
830,3.88,5.97,-7.39
840,4.8,6.25,-8.04
850,5.24,6.25,-9.12
860,5.65,6.07,-9.81
870,6.2,5.74,-10.27
880,6.76,5.3,-10.76
890,6.9,5.04,-10.8
900,6.59,4.58,-10.46
910,6.23,4.07,-9.88
920,6.04,3.65,-9.2
930,5.88,3.3,-8.59
940,5.66,3.18,-8.01
950,5.28,3.11,-7.53
960,4.92,3.0,-7.14
970,4.75,3.0,-6.75
980,4.82,3.13,-6.55
990,5.16,3.37,-6.59
1000,5.44,3.58,-6.84
