timestamp,x,y,z
0,0.07,-5.91,-8.09
10,0.78,-6.16,-8.03
20,1.07,-6.26,-8.1
30,1.07,-6.2,-8.2
40,0.77,-6.06,-8.41
50,0.49,-5.98,-8.54
60,0.35,-5.78,-8.8
70,0.11,-5.51,-8.86
80,-0.05,-5.3,-8.77
90,-0.17,-5.09,-8.63
100,-0.26,-4.74,-8.54
110,-0.2,-4.31,-8.53
120,-0.08,-3.87,-8.63
130,0.13,-3.51,-8.73
140,0.41,-3.13,-8.64
150,0.55,-2.75,-8.39
160,0.64,-2.38,-8.25
170,0.76,-2.19,-8.25
180,1.0,-1.93,-8.45
190,1.33,-1.76,-8.66
200,1.79,-1.64,-8.58
210,2.18,-1.57,-8.58
220,2.63,-1.66,-8.46
230,3.17,-1.68,-8.37
240,3.42,-1.48,-8.32
250,3.36,-1.12,-8.5
260,3.57,-0.97,-8.94
270,4.23,-0.95,-9.51
280,4.61,-1.15,-10.16
290,5.01,-1.62,-10.56
300,5.35,-2.02,-10.66
310,5.69,-2.26,-10.75
320,6.14,-2.33,-10.7
330,6.65,-2.38,-10.6
340,7.29,-2.63,-10.62
350,7.81,-2.91,-10.72
360,8.47,-3.28,-11.11
370,8.96,-3.61,-11.47
380,9.61,-3.8,-11.84
390,9.78,-3.86,-12.11
400,9.57,-3.81,-12.27
410,9.5,-3.81,-12.16
420,9.42,-3.8,-12.15
430,8.71,-3.83,-11.39
440,8.13,-3.62,-10.8
450,7.47,-3.11,-9.93
460,7.32,-2.31,-9.01
470,7.32,-1.69,-8.3
480,7.81,-1.33,-8.34
490,7.79,-1.13,-8.67
500,8.24,-1.06,-8.83
510,8.19,-0.5,-9.04
520,8.22,-0.13,-8.95
530,6.23,-0.2,-9.59
540,5.39,0.74,-9.18
550,4.29,2.38,-8.31
560,5.02,3.55,-7.45
570,4.17,4.56,-7.81
580,4.84,4.8,-7.74
590,4.85,4.87,-8.25
600,5.5,4.75,-8.08
610,5.4,4.66,-8.3
620,5.27,4.64,-8.32
630,4.37,4.69,-8.66
640,4.1,4.57,-8.73
650,3.87,4.61,-8.92
660,4.06,4.43,-8.66
670,4.26,4.16,-8.47
680,4.41,4.06,-7.99
690,4.58,4.0,-7.64
700,4.73,3.88,-7.37
710,4.91,3.77,-7.17
720,4.83,3.79,-7.1
730,4.81,3.84,-7.07
740,4.83,3.83,-7.11
750,4.92,3.82,-7.15
760,5.22,3.82,-7.19
770,5.37,3.86,-7.15
780,5.46,3.86,-7.39
790,5.78,3.77,-7.47
800,6.05,3.65,-7.67
810,6.21,3.58,-7.73
820,6.51,3.68,-7.81
830,6.76,3.76,-7.77
840,6.93,3.72,-7.87
850,7.17,3.62,-7.98
860,7.4,3.53,-8.09
870,7.66,3.53,-8.21
880,7.77,3.56,-8.26
890,7.6,3.71,-8.31
900,7.3,3.99,-8.25
910,6.79,4.13,-8.22
920,6.43,4.0,-8.16
930,6.2,3.75,-8.07
940,6.18,3.51,-7.93
950,6.34,3.23,-7.93
960,6.73,2.96,-7.94
970,7.14,2.69,-7.86
980,7.44,2.57,-7.68
990,7.23,2.61,-7.96
1000,6.82,2.6,-8.15
