timestamp,x,y,z
0,-1.99,-5.86,-8.16
10,-2.14,-5.82,-8.19
20,-2.27,-5.71,-8.11
30,-2.3,-5.67,-7.99
40,-2.28,-5.67,-7.86
50,-2.14,-5.6,-7.78
60,-2.17,-5.48,-7.64
70,-2.34,-5.38,-7.59
80,-2.58,-5.17,-7.47
90,-2.64,-4.93,-7.3
100,-2.54,-4.7,-7.0
110,-2.43,-4.33,-6.62
120,-2.67,-4.05,-6.47
130,-2.33,-3.69,-6.39
140,-1.76,-3.36,-6.36
150,-1.13,-3.14,-6.45
160,-0.77,-2.98,-6.53
170,-0.24,-2.82,-6.87
180,-0.25,-2.77,-7.14
190,-0.24,-2.75,-7.37
200,0.25,-2.68,-7.72
210,0.51,-2.67,-8.01
220,0.79,-2.79,-8.37
230,1.13,-2.85,-8.81
240,1.47,-3.01,-9.22
250,2.26,-3.37,-9.69
260,3.21,-3.69,-10.19
270,3.44,-3.72,-10.71
280,3.43,-3.59,-11.15
290,3.36,-3.47,-11.32
300,3.26,-3.39,-11.32
310,3.26,-3.43,-11.41
320,3.75,-3.69,-11.55
330,4.47,-4.04,-11.82
340,5.03,-4.3,-11.89
350,5.45,-4.54,-12.02
360,5.51,-4.68,-11.92
370,5.4,-4.76,-11.53
380,5.55,-5.02,-11.15
390,6.42,-5.38,-11.05
400,6.66,-5.38,-11.0
410,6.35,-5.26,-10.93
420,6.22,-5.17,-10.78
430,6.35,-5.16,-10.19
440,6.79,-5.09,-9.78
450,7.25,-5.03,-9.76
460,7.35,-4.72,-10.02
470,7.16,-4.08,-10.53
480,7.11,-3.57,-10.3
490,7.26,-3.26,-10.19
500,7.04,-3.2,-10.25
510,6.43,-2.99,-9.17
520,6.31,-2.32,-8.45
530,7.3,-1.4,-8.1
540,8.07,-0.71,-7.97
550,8.52,-0.37,-7.96
560,6.75,0.11,-7.56
570,5.78,0.54,-6.91
580,4.33,1.27,-6.83
590,4.69,1.95,-7.27
600,4.71,2.46,-7.47
610,4.9,3.21,-7.36
620,5.33,3.79,-7.56
630,6.03,4.1,-8.32
640,6.58,4.34,-8.98
650,6.82,4.49,-9.51
660,7.05,4.53,-10.03
670,7.03,4.6,-10.18
680,7.01,4.66,-9.96
690,7.12,4.59,-9.62
700,7.24,4.39,-9.05
710,7.04,4.23,-8.41
720,6.84,4.09,-7.7
730,6.88,3.98,-7.03
740,6.55,3.99,-6.39
750,6.34,4.03,-6.16
760,6.25,4.15,-5.97
770,6.23,4.23,-5.94
780,6.33,4.41,-5.82
790,6.68,4.66,-5.81
800,6.95,4.92,-5.91
810,7.12,5.07,-6.11
820,7.23,5.1,-6.3
830,7.41,5.03,-6.56
840,7.71,4.87,-6.68
850,8.02,4.72,-6.88
860,8.11,4.57,-7.02
870,8.04,4.4,-7.21
880,7.91,4.26,-7.27
890,7.67,4.1,-7.18
900,7.68,3.88,-7.0
910,7.79,3.67,-6.78
920,7.74,3.43,-6.59
930,7.68,3.21,-6.62
940,7.77,3.11,-6.67
950,7.87,2.99,-6.81
960,8.03,2.85,-6.92
970,8.14,2.76,-6.99
980,8.1,2.66,-7.11
990,7.97,2.5,-7.15
1000,7.78,2.38,-7.1
