timestamp,x,y,z
0,2.26,-6.29,-7.76
10,3.04,-6.29,-7.56
20,4.3,-6.57,-7.03
30,4.82,-6.79,-6.61
40,4.95,-6.89,-6.67
50,4.68,-6.77,-7.0
60,4.13,-6.61,-7.43
70,3.56,-6.58,-7.66
80,3.34,-6.58,-7.76
90,3.48,-6.57,-7.71
100,3.46,-6.53,-7.57
110,3.44,-6.47,-7.53
120,3.34,-6.3,-7.51
130,3.44,-6.2,-7.42
140,3.72,-6.19,-7.39
150,4.08,-6.29,-7.47
160,4.53,-6.44,-7.43
170,4.47,-6.45,-7.42
180,4.33,-6.4,-7.36
190,4.19,-6.39,-7.27
200,3.95,-6.3,-7.17
210,3.72,-6.02,-6.98
220,3.46,-5.96,-7.1
230,3.6,-5.72,-7.29
240,3.64,-5.45,-7.45
250,3.65,-5.16,-7.62
260,3.51,-4.79,-7.77
270,3.54,-4.45,-7.8
280,3.6,-4.16,-7.86
290,3.73,-3.91,-8.08
300,4.04,-3.79,-8.27
310,4.46,-3.63,-8.51
320,4.95,-3.46,-8.62
330,5.42,-3.33,-8.59
340,5.78,-3.23,-8.56
350,6.02,-3.14,-8.55
360,6.16,-3.04,-8.66
370,6.25,-2.96,-8.68
380,6.51,-2.99,-8.6
390,6.79,-3.03,-8.47
400,7.45,-3.14,-8.44
410,8.27,-3.25,-8.52
420,8.73,-3.32,-8.7
430,8.79,-3.4,-8.83
440,8.69,-3.59,-8.82
450,8.38,-3.73,-8.65
460,8.22,-3.95,-8.48
470,8.5,-4.0,-8.44
480,8.37,-4.12,-8.44
490,8.18,-4.07,-8.28
500,8.0,-3.81,-8.03
510,7.66,-3.52,-7.77
520,7.89,-3.17,-7.69
530,8.94,-2.98,-7.66
540,9.28,-2.86,-8.13
550,9.22,-2.86,-8.42
560,9.25,-2.76,-8.92
570,8.29,-2.5,-8.94
580,8.18,-2.19,-8.76
590,7.96,-1.69,-8.73
600,7.25,-1.44,-8.36
610,7.55,-1.3,-7.32
620,7.32,-0.89,-6.43
630,7.1,-0.28,-6.54
640,6.62,0.1,-6.29
650,6.87,0.42,-5.89
660,5.76,0.77,-6.11
670,5.11,1.38,-6.41
680,4.82,2.33,-5.41
690,4.03,3.62,-5.55
700,2.89,4.7,-6.04
710,3.19,5.74,-6.88
720,4.27,6.24,-7.32
730,5.01,6.85,-7.79
740,5.41,7.67,-8.12
750,5.12,8.55,-7.79
760,4.4,8.8,-7.89
770,4.68,8.45,-8.59
780,4.75,8.0,-9.23
790,5.32,7.61,-9.58
800,5.17,7.32,-9.54
810,4.36,7.2,-9.1
820,4.04,7.22,-8.55
830,3.68,6.96,-7.96
840,3.99,6.46,-7.11
850,3.97,6.1,-6.48
860,3.92,5.96,-6.23
870,3.8,5.96,-5.95
880,3.78,5.94,-5.51
890,3.87,5.91,-5.15
900,4.05,5.81,-4.95
910,4.33,5.65,-4.85
920,4.64,5.66,-4.76
930,5.01,5.74,-4.8
940,5.48,5.94,-5.13
950,5.76,6.2,-5.43
960,5.82,6.31,-5.83
970,5.9,6.25,-6.12
980,6.02,6.23,-6.39
990,6.16,6.29,-6.48
1000,6.4,6.38,-6.61
