timestamp,x,y,z
0,1.72,-5.78,-7.35
10,2.26,-5.77,-7.12
20,2.32,-5.67,-7.38
30,2.15,-5.42,-7.69
40,2.01,-5.01,-8.13
50,1.83,-4.52,-8.61
60,1.86,-4.07,-8.92
70,2.17,-3.76,-9.39
80,2.6,-3.6,-9.71
90,3.12,-3.58,-9.9
100,3.68,-3.57,-10.1
110,4.14,-3.57,-10.42
120,4.4,-3.58,-10.59
130,4.7,-3.6,-10.58
140,5.04,-3.68,-10.39
150,5.45,-3.75,-10.21
160,6.01,-3.81,-10.1
170,6.56,-3.89,-10.09
180,6.97,-3.95,-10.05
190,7.09,-3.97,-10.04
200,7.0,-3.89,-9.97
210,7.08,-3.98,-9.81
220,6.85,-4.16,-9.21
230,6.77,-4.38,-8.71
240,7.16,-4.47,-8.38
250,7.81,-4.54,-8.19
260,8.32,-4.52,-8.45
270,8.54,-4.46,-8.65
280,8.31,-4.32,-8.54
290,8.26,-4.26,-9.13
300,7.69,-4.43,-9.61
310,7.37,-4.42,-9.59
320,6.56,-3.94,-9.05
330,5.84,-3.14,-8.74
340,5.43,-2.38,-8.49
350,5.45,-1.76,-7.99
360,5.52,-1.19,-8.14
370,6.15,-0.8,-7.9
380,5.56,-0.22,-7.65
390,5.3,-0.06,-7.29
400,5.61,0.1,-6.63
410,4.87,0.92,-6.47
420,5.42,1.68,-6.21
430,4.69,2.16,-6.74
440,4.88,3.36,-7.39
450,3.83,4.51,-7.92
460,4.98,5.32,-8.26
470,5.22,6.24,-9.05
480,4.85,7.1,-9.18
490,4.98,7.61,-9.38
500,5.25,7.31,-9.33
510,5.58,6.81,-9.26
520,5.37,6.51,-9.03
530,5.16,6.33,-8.89
540,5.02,6.19,-8.62
550,4.63,6.33,-7.65
560,4.57,6.46,-6.79
570,4.43,6.43,-5.99
580,4.58,6.22,-5.59
590,4.93,5.94,-5.23
600,5.47,5.66,-5.29
610,5.89,5.49,-5.06
620,6.14,5.44,-5.14
630,6.16,5.33,-5.12
640,6.04,5.19,-5.13
650,5.95,4.98,-5.35
660,6.03,4.76,-5.6
670,6.29,4.52,-5.94
680,6.44,4.36,-6.13
690,6.56,4.35,-6.55
700,6.52,4.37,-6.81
710,6.51,4.37,-7.1
720,6.44,4.41,-7.2
730,6.34,4.42,-7.32
740,6.16,4.45,-7.32
750,6.08,4.45,-7.23
760,6.09,4.49,-7.44
770,6.25,4.67,-7.75
780,6.54,4.96,-8.3
790,6.66,5.26,-8.65
800,6.76,5.49,-9.04
810,6.58,5.64,-9.39
820,6.25,5.68,-9.58
830,6.06,5.63,-9.7
840,6.07,5.57,-9.79
850,5.94,5.58,-9.88
860,5.62,5.53,-10.02
870,5.47,5.43,-10.08
880,5.11,5.19,-9.77
890,4.85,4.79,-9.5
900,4.33,4.4,-9.13
910,4.08,4.08,-8.8
920,4.15,3.87,-8.71
930,3.98,3.72,-8.46
940,3.95,3.61,-8.42
950,4.02,3.42,-8.38
960,4.07,3.15,-8.53
970,4.12,2.79,-8.46
980,4.2,2.47,-8.67
990,4.36,2.12,-8.95
1000,4.5,1.8,-9.19
