timestamp,x,y,z
0,7.1,-4.93,-9.24
10,7.25,-5.6,-9.9
20,7.25,-6.22,-10.71
30,6.88,-6.73,-11.52
40,6.32,-7.47,-11.89
50,5.37,-8.15,-11.85
60,5.45,-8.51,-11.48
70,5.74,-8.73,-11.3
80,6.14,-9.08,-11.15
90,6.66,-9.19,-10.58
100,6.95,-9.05,-10.14
110,7.33,-8.9,-9.98
120,8.15,-8.89,-10.15
130,8.73,-8.68,-10.26
140,8.72,-8.25,-10.18
150,7.68,-7.38,-9.5
160,6.64,-6.22,-8.63
170,6.37,-5.49,-8.21
180,6.37,-4.97,-7.46
190,6.53,-3.38,-7.42
200,6.0,-2.17,-7.13
210,6.42,-1.43,-7.02
220,6.22,-0.8,-6.23
230,5.0,-0.22,-5.21
240,3.49,0.35,-4.88
250,4.33,1.44,-5.78
260,3.09,2.64,-6.51
270,2.6,3.86,-6.75
280,3.41,5.22,-7.46
290,4.58,6.22,-8.65
300,6.29,6.62,-9.62
310,7.52,6.54,-10.08
320,7.32,6.44,-10.21
330,7.12,6.11,-10.45
340,6.79,5.7,-10.08
350,6.63,5.26,-9.29
360,6.79,4.76,-8.35
370,6.8,4.68,-7.58
380,6.85,4.8,-7.06
390,6.85,4.8,-6.66
400,6.81,4.73,-6.31
410,6.95,4.65,-5.8
420,7.02,4.5,-5.57
430,7.17,4.45,-5.33
440,7.36,4.47,-5.34
450,7.37,4.56,-5.46
460,7.22,4.6,-5.68
470,7.02,4.52,-5.87
480,6.91,4.38,-6.26
490,6.93,4.3,-6.72
500,7.12,4.43,-7.1
510,7.32,4.59,-7.31
520,7.3,4.7,-7.49
530,7.13,4.63,-7.46
540,6.82,4.32,-7.13
550,6.89,4.31,-7.14
560,7.05,4.38,-7.21
570,7.26,4.53,-7.43
580,7.61,4.6,-7.46
590,7.76,4.68,-7.73
600,7.65,4.62,-8.06
610,7.47,4.48,-8.03
620,7.42,4.3,-7.95
630,7.4,4.18,-7.74
640,7.47,4.14,-7.65
650,7.42,4.01,-7.88
660,7.41,3.89,-8.02
670,7.38,3.77,-8.08
680,7.36,3.6,-8.17
690,7.21,3.43,-8.3
700,7.15,3.2,-8.43
710,7.24,2.98,-8.47
720,7.14,2.74,-8.58
730,7.14,2.4,-8.7
740,7.21,2.18,-8.82
750,7.34,2.05,-8.93
760,7.13,1.84,-8.87
770,7.01,1.57,-8.69
780,6.76,1.31,-8.54
790,6.68,1.02,-8.49
800,6.98,0.83,-8.58
810,7.08,0.68,-8.58
820,7.15,0.57,-8.72
830,7.17,0.43,-8.9
840,6.95,0.27,-8.99
850,6.62,-0.04,-8.84
860,6.47,-0.37,-8.74
870,6.25,-0.53,-8.78
880,6.13,-0.67,-8.73
890,6.01,-0.79,-8.81
900,6.2,-0.92,-8.97
910,6.4,-1.04,-9.23
920,6.43,-1.19,-9.44
930,6.16,-1.43,-9.45
940,5.98,-1.72,-9.41
950,5.65,-1.96,-9.25
960,5.31,-2.21,-8.95
970,5.18,-2.45,-8.78
980,5.09,-2.65,-8.61
990,5.07,-2.85,-8.56
1000,5.17,-3.08,-8.77
