timestamp,x,y,z
0,-2.08,-7.62,-6.16
10,-2.98,-7.5,-6.57
20,-3.12,-7.38,-6.68
30,-1.28,-7.42,-6.48
40,-0.02,-7.47,-6.22
50,0.52,-7.52,-6.07
60,0.2,-7.56,-6.06
70,-0.09,-7.72,-6.56
80,-0.32,-7.93,-6.73
90,-0.35,-8.04,-6.81
100,-0.31,-8.14,-6.68
110,-0.41,-8.2,-6.45
120,-0.48,-8.24,-6.39
130,-0.31,-8.34,-6.41
140,-0.12,-8.42,-6.48
150,-0.14,-8.44,-6.43
160,-0.12,-8.45,-6.51
170,0.03,-8.54,-6.43
180,0.12,-8.62,-6.41
190,-0.11,-8.55,-6.31
200,-0.24,-8.49,-6.17
210,-0.56,-8.37,-6.08
220,-0.78,-8.32,-5.97
230,-1.0,-8.32,-5.9
240,-1.04,-8.36,-5.96
250,-0.94,-8.47,-6.08
260,-0.64,-8.5,-6.22
270,-0.49,-8.45,-6.2
280,-0.6,-8.32,-6.17
290,-0.75,-8.26,-6.19
300,-0.86,-8.18,-6.23
310,-1.03,-8.04,-6.31
320,-1.06,-7.94,-6.35
330,-0.98,-7.84,-6.27
340,-0.73,-7.8,-6.13
350,-0.52,-7.71,-6.05
360,-0.43,-7.56,-6.0
370,-0.41,-7.43,-6.03
380,-0.42,-7.3,-6.15
390,-0.52,-7.18,-6.17
400,-0.46,-7.01,-6.25
410,-0.22,-6.74,-6.35
420,0.15,-6.53,-6.46
430,0.84,-6.44,-6.6
440,1.55,-6.23,-6.66
450,2.03,-6.13,-6.88
460,2.51,-6.0,-7.38
470,2.63,-5.95,-7.65
480,2.49,-5.86,-8.06
490,2.42,-5.75,-8.25
500,2.24,-5.85,-7.89
510,2.4,-5.66,-7.32
520,2.66,-5.34,-7.12
530,2.87,-5.06,-6.92
540,2.77,-4.91,-6.55
550,2.63,-5.04,-6.24
560,2.61,-5.15,-6.22
570,2.53,-5.06,-6.49
580,2.63,-4.86,-6.68
590,2.81,-4.73,-6.9
600,3.09,-4.64,-7.18
610,3.49,-4.65,-7.35
620,3.92,-4.83,-7.64
630,4.29,-5.09,-8.09
640,4.57,-5.19,-8.71
650,4.9,-5.22,-9.38
660,5.34,-5.25,-9.73
670,5.68,-5.21,-9.85
680,6.2,-5.18,-10.02
690,7.01,-5.07,-10.17
700,7.46,-4.85,-10.42
710,7.7,-4.53,-10.81
720,8.0,-3.95,-11.12
730,8.37,-3.21,-11.49
740,8.73,-2.38,-11.78
750,8.32,-1.8,-11.06
760,7.92,-1.55,-9.77
770,7.59,-1.63,-8.31
780,7.76,-1.65,-7.33
790,8.63,-1.13,-6.56
800,9.25,0.03,-5.17
810,9.68,1.05,-4.93
820,10.03,1.24,-4.82
830,8.3,0.85,-4.92
840,9.45,0.11,-3.94
850,8.14,0.44,-4.12
860,7.49,1.27,-4.52
870,8.45,2.13,-5.0
880,8.27,2.91,-6.14
890,10.37,3.54,-8.43
900,10.48,4.01,-10.3
910,8.93,4.38,-13.02
920,7.55,4.67,-14.44
930,6.03,5.14,-14.43
940,5.21,5.97,-13.37
950,3.71,6.17,-13.01
960,3.65,5.87,-11.57
970,3.29,5.41,-9.68
980,3.33,4.74,-8.4
990,3.39,4.42,-7.26
1000,3.29,4.2,-5.94
