timestamp,x,y,z
0,-0.27,-6.89,-7.44
10,-0.15,-6.97,-7.19
20,0.19,-7.01,-7.2
30,0.58,-7.11,-7.12
40,0.77,-7.14,-7.09
50,0.7,-6.96,-7.21
60,0.74,-6.89,-7.33
70,0.87,-6.99,-7.49
80,0.8,-7.05,-7.72
90,0.49,-7.06,-7.9
100,-0.09,-7.0,-8.1
110,-0.36,-7.0,-8.2
120,-0.2,-7.05,-8.12
130,0.11,-7.13,-7.87
140,0.61,-7.32,-7.69
150,0.93,-7.42,-7.62
160,1.07,-7.4,-7.68
170,0.99,-7.37,-7.72
180,0.84,-7.3,-7.65
190,0.55,-7.24,-7.7
200,0.33,-7.15,-7.63
210,0.25,-7.01,-7.59
220,-0.11,-6.9,-7.33
230,-0.25,-6.72,-7.03
240,0.07,-6.59,-6.99
250,0.18,-6.51,-6.82
260,0.28,-6.24,-6.85
270,0.14,-6.02,-6.86
280,-0.06,-5.79,-6.89
290,-0.04,-5.64,-6.86
300,0.2,-5.42,-6.72
310,0.53,-5.25,-6.75
320,0.88,-5.04,-6.79
330,1.25,-4.75,-6.93
340,1.6,-4.43,-7.03
350,1.92,-4.26,-7.09
360,2.19,-4.18,-7.35
370,2.45,-4.04,-7.85
380,3.03,-3.93,-8.32
390,3.72,-3.96,-8.85
400,4.33,-3.99,-9.19
410,4.87,-3.97,-9.35
420,5.45,-3.95,-9.63
430,5.99,-3.84,-10.25
440,6.34,-3.82,-10.71
450,6.68,-3.88,-11.04
460,6.96,-4.09,-11.15
470,7.35,-4.33,-11.15
480,7.56,-4.51,-11.36
490,7.4,-4.73,-11.36
500,7.39,-4.9,-11.19
510,7.54,-5.08,-10.83
520,7.61,-5.2,-10.45
530,7.55,-5.25,-10.18
540,7.66,-5.31,-9.97
550,8.2,-5.68,-10.25
560,7.92,-5.85,-10.31
570,8.34,-5.69,-10.83
580,8.79,-5.65,-11.41
590,8.58,-5.32,-11.46
600,7.89,-4.94,-10.34
610,6.97,-4.0,-9.87
620,6.68,-3.57,-8.68
630,5.89,-3.01,-7.42
640,5.31,-2.5,-6.88
650,5.32,-2.22,-6.31
660,5.15,-2.06,-6.09
670,5.6,-1.91,-5.54
680,5.45,-1.09,-5.56
690,5.9,-0.49,-5.8
700,5.48,-0.07,-6.36
710,5.02,0.13,-6.81
720,4.4,0.48,-7.02
730,4.58,1.26,-7.49
740,4.79,2.41,-7.96
750,5.08,3.54,-8.61
760,4.9,4.87,-8.81
770,5.03,5.75,-9.07
780,5.07,6.14,-9.67
790,5.49,6.28,-9.96
800,5.84,6.05,-10.02
810,6.13,5.6,-10.15
820,5.55,5.22,-9.5
830,5.54,4.98,-9.01
840,5.41,4.76,-8.52
850,5.39,4.43,-8.07
860,5.34,4.13,-7.62
870,5.02,4.01,-7.14
880,4.62,3.95,-6.79
890,4.58,3.79,-6.74
900,4.79,3.68,-6.74
910,4.98,3.67,-6.63
920,5.22,3.67,-6.8
930,5.4,3.63,-7.18
940,5.58,3.63,-7.54
950,5.69,3.62,-7.88
960,5.71,3.65,-8.28
970,5.57,3.74,-8.62
980,5.53,3.79,-8.78
990,5.63,3.83,-8.91
1000,5.65,3.84,-8.88
